month,day,week,airline,dest,dep_del,sch_elp,dist,sch_dep_m,act_dep_m,sch_arr_m,temp,dew,hum,wind,w_spd,gust,pres,sch_dep,sch_arr
12,31,2,4,59,-2,345,1990,1203,1201,1428,43,39,86,12,10,0,29.63,23,35
11,22,5,4,18,21,123,509,779,800,902,50,48,93,15,23,29,29.69,31,43
12,21,6,3,39,126,189,1028,590,716,779,35,22,59,14,3,0,30.55,30,19
1,7,2,3,61,-4,190,1041,600,596,790,43,23,45,7,6,0,30.07,35,16
12,2,1,0,15,17,87,213,515,532,602,37,37,10,4,14,0,29.51,51,19
11,25,1,4,12,7,152,541,1185,1192,1337,45,44,97,9,5,0,29.91,40,31
1,4,6,3,16,-3,286,1626,1202,1199,1368,50,47,89,7,13,0,29.52,41,32
1,11,6,1,53,-5,292,1587,1135,1130,1367,52,50,93,9,17,0,30.09,38,40
12,2,1,3,20,9,181,1069,301,310,482,38,38,10,6,16,0,29.48,11,25
1,13,1,3,27,-4,367,2248,1150,1146,1337,45,45,10,4,6,0,30.36,40,34
1,6,1,3,1,-5,163,760,443,438,606,34,31,89,17,15,0,29.96,39,34
12,18,3,4,31,-5,191,1089,685,680,876,38,26,62,15,18,0,29.83,30,20
12,19,4,4,23,9,268,1417,895,904,1103,26,10,51,16,18,24,30.36,33,34
12,30,1,3,50,51,83,264,1380,1431,23,38,37,97,6,20,30,29.73,20,20
11,17,7,3,52,-1,365,2446,990,989,1175,40,30,68,5,20,25,30.17,33,33
11,11,1,8,13,-1,122,483,895,894,1017,55,48,77,10,5,0,29.99,30,35
11,23,6,3,26,-10,157,828,1230,1220,1387,44,30,58,12,10,0,29.87,25,39
12,17,2,0,15,112,99,213,895,1007,994,34,34,10,4,13,0,29.66,32,30
1,21,2,4,56,2,414,2586,509,511,743,25,13,60,4,7,0,30.46,41,16
11,26,2,4,55,-5,381,2422,425,420,626,42,42,10,11,5,0,30.01,37,32
11,27,3,3,30,0,183,944,957,957,1140,53,50,89,9,22,0,29.61,30,35
12,26,4,1,28,-3,388,2475,900,897,1108,46,39,76,5,7,0,30.34,28,41
12,13,5,3,64,-2,179,1005,450,448,629,38,32,79,6,5,0,30.44,38,33
12,20,5,0,15,6,97,213,531,537,628,28,11,49,7,16,0,30.55,55,19
1,26,7,3,7,-5,84,301,631,626,715,44,35,71,15,15,0,29.82,20,21
11,5,2,3,56,5,390,2586,1309,1314,79,56,39,53,16,12,0,30.17,28,29
11,20,3,3,6,-6,74,266,1375,1369,9,42,30,62,7,14,0,30.08,24,30
1,2,4,3,29,-7,387,2465,1050,1043,1257,44,42,93,9,13,0,29.9,30,34
11,6,3,3,58,-7,232,1598,550,543,842,51,32,48,15,12,0,30.4,31,17
12,16,1,4,16,-3,295,1626,1135,1132,1310,36,23,59,0,0,0,30.23,37,36
12,12,4,3,57,55,392,2569,1111,1166,1323,31,20,64,0,0,0,30.69,42,29
1,14,2,0,3,-4,175,765,951,947,1066,44,38,79,1,9,0,30.18,30,37
12,1,7,1,31,16,194,1089,419,435,613,31,18,59,2,14,0,29.98,41,35
1,11,6,4,59,6,331,1990,1225,1231,1436,51,50,96,9,16,0,30.09,29,40
12,17,2,8,15,-6,87,213,675,669,762,35,35,10,6,14,0,29.74,30,19
12,29,7,4,27,-6,371,2248,485,479,676,40,34,79,5,7,0,30.26,34,34
11,6,3,0,48,-5,99,288,905,900,1004,53,29,40,17,8,0,30.34,27,35
11,15,5,3,58,28,222,1598,301,329,583,39,26,60,15,7,0,30.25,10,23
1,23,4,1,19,-5,296,1746,634,629,810,39,24,55,17,10,0,30.43,22,21
1,12,7,3,27,-7,352,2248,340,333,512,57,57,10,9,31,44,29.86,7,21
1,23,4,4,40,-5,390,2454,480,475,690,36,26,67,17,9,0,30.42,41,37
12,7,6,4,1,-7,160,760,690,683,850,39,18,43,16,16,0,30.36,26,21
1,1,3,3,50,-9,84,264,702,693,786,42,21,43,15,21,30,29.74,26,19
1,23,4,0,26,-6,184,828,1199,1193,1383,39,31,73,9,5,0,30.37,40,32
1,17,5,3,20,3,194,1069,750,753,944,29,-2,26,7,23,32,30.61,20,28
11,17,7,0,9,-7,81,184,520,513,601,37,26,65,5,18,0,30.36,50,18
12,8,7,3,7,-8,80,301,360,352,440,24,17,75,2,7,0,30.53,8,21
11,5,2,0,22,-5,82,228,815,810,897,61,52,72,17,12,0,30.1,23,45
12,8,7,2,55,-7,391,2422,1120,1113,1331,38,34,86,13,8,0,30.42,40,35
11,24,7,4,55,-5,396,2422,1119,1114,1335,43,33,68,16,26,33,29.48,39,32
12,30,1,3,33,-3,215,1182,801,798,956,42,42,10,2,22,31,29.72,26,43
11,15,5,3,20,8,187,1069,824,832,1011,50,28,43,17,10,0,30.13,26,42
1,30,4,0,15,-4,92,213,788,784,880,36,20,52,4,5,0,30.3,33,36
1,28,2,4,30,-8,180,944,485,477,665,39,27,62,8,17,0,29.82,37,37
12,23,1,4,28,-4,383,2475,820,816,1023,51,35,54,13,14,0,30.04,27,42
12,9,1,4,1,2,166,760,1015,1017,1181,51,51,10,9,12,0,29.88,31,33
11,2,6,3,63,-11,76,209,1139,1128,1215,47,40,77,2,5,0,30.05,34,32
12,14,6,2,57,10,402,2569,575,585,797,54,54,10,11,5,0,29.44,35,16
1,29,3,4,58,0,240,1598,1139,1139,1439,36,17,46,4,10,0,30.11,38,34
1,8,3,0,63,-5,80,209,662,657,742,40,26,58,15,28,36,29.89,19,23
12,28,6,3,39,-6,186,1028,690,684,876,50,37,61,8,13,0,30.19,32,18
11,27,3,4,55,-2,392,2422,956,954,1168,53,50,89,9,22,0,29.61,30,35
11,21,4,3,56,-9,404,2586,930,921,1154,50,35,57,17,12,0,30.11,31,37
1,15,3,3,27,-7,367,2248,1150,1143,1337,42,34,73,17,8,0,30.14,38,34
12,20,5,0,46,0,89,273,895,895,984,33,15,48,4,12,0,30.56,27,42
1,13,1,0,6,0,83,266,749,749,832,47,45,93,2,7,0,30.36,21,30
11,15,5,4,30,-7,177,944,1175,1168,1352,48,26,42,15,12,0,30.16,40,27
1,20,1,4,56,-2,415,2586,955,953,1190,30,0,28,8,15,0,30.3,30,38
12,25,3,4,64,-10,185,1005,689,679,874,44,31,60,0,0,0,30.2,24,19
1,29,3,2,56,-13,410,2586,690,677,920,37,19,48,4,16,0,30.09,26,16
12,17,2,4,55,0,398,2422,961,961,1179,34,34,10,4,13,0,29.66,32,30
1,20,1,3,59,12,330,1990,560,572,770,25,9,51,7,23,0,30.26,41,17
11,29,5,4,56,-2,404,2586,955,953,1179,39,23,53,7,9,0,30.14,22,34
1,23,4,0,4,-4,72,187,636,632,708,39,24,55,17,10,0,30.43,22,21
12,27,5,3,56,-5,402,2586,1309,1304,91,50,45,83,17,9,0,30.14,36,30
1,9,4,3,30,1,185,944,970,971,1155,31,7,37,0,0,0,30.74,30,31
1,13,1,3,59,8,334,1990,1170,1178,1384,45,45,10,7,5,0,30.37,40,34
1,4,6,0,43,4,114,340,450,454,564,46,46,10,3,8,0,29.67,38,34
12,27,5,6,43,-11,104,340,884,873,988,51,46,83,9,7,0,30.14,27,42
11,20,3,4,56,-5,405,2586,495,490,720,42,33,70,7,14,0,29.93,52,19
1,3,5,4,20,-3,203,1069,935,932,1138,46,45,96,13,7,0,29.8,35,37
1,30,4,3,50,-10,83,264,1370,1360,13,30,22,72,5,7,0,30.35,18,30
12,17,2,4,2,-6,265,1521,815,809,1020,35,35,10,6,10,0,29.67,27,43
1,31,5,4,64,0,189,1005,909,909,1098,42,35,76,1,8,0,30.24,29,39
12,21,6,0,9,-3,83,184,550,547,633,29,20,69,6,6,0,30.66,46,15
11,29,5,1,42,-6,350,2153,420,414,650,31,22,69,4,20,0,30.23,12,18
12,30,1,3,20,-7,197,1069,817,810,1014,42,42,10,2,22,31,29.72,26,43
12,28,6,4,56,41,412,2586,685,726,917,51,35,54,16,12,0,30.18,20,23
12,19,4,3,57,-6,408,2569,1095,1089,1323,24,9,53,8,15,0,30.4,40,37
1,6,1,1,27,151,374,2248,1256,1407,10,41,24,51,15,14,0,30.03,22,18
11,22,5,0,7,-3,92,301,479,476,571,50,42,74,12,9,0,29.78,39,32
1,1,3,3,39,-7,178,1028,380,373,558,37,26,65,15,21,0,29.71,19,20
11,21,4,3,20,-4,188,1069,1130,1126,1318,48,40,74,12,10,0,30.09,41,33
12,12,4,2,56,-1,407,2586,690,689,917,33,12,42,4,9,0,30.71,30,22
12,12,4,1,17,1,252,1391,883,884,1075,35,8,33,0,0,0,30.7,28,35
11,16,6,0,11,-1,112,425,740,739,852,40,4,22,2,20,25,30.45,23,25
12,13,5,3,58,183,226,1598,1412,155,258,55,55,10,2,10,0,29.71,2,2
11,10,7,1,27,-5,363,2248,959,954,1142,49,36,61,17,12,0,30.02,27,38
11,25,1,2,55,-1,391,2422,1120,1119,1331,45,43,93,12,8,0,29.9,36,31
1,6,1,1,28,-2,388,2475,900,898,1108,45,26,48,16,22,0,29.97,26,42
1,19,7,0,24,90,149,665,895,985,1044,40,20,45,8,25,0,29.82,24,27
12,18,3,4,28,1,381,2475,700,701,901,38,26,62,15,18,0,29.83,30,20
1,9,4,0,7,-6,95,301,447,441,542,24,8,51,8,15,0,30.7,45,35
1,10,5,4,39,-6,195,1028,550,544,745,42,38,85,13,10,0,30.58,39,16
1,14,2,4,40,-4,390,2454,480,476,690,40,39,97,0,0,0,30.36,39,36
11,6,3,0,37,-5,97,290,1279,1274,1376,49,35,59,17,10,0,30.37,30,28
1,9,4,0,47,-5,128,427,535,530,663,26,9,49,8,12,22,30.73,48,20
12,23,1,4,27,10,375,2248,1123,1133,1318,45,35,68,17,12,0,30.0,37,37
12,24,2,1,36,-1,188,740,960,959,1088,42,24,49,7,12,0,30.15,30,34
12,22,7,3,28,2,390,2475,569,571,779,36,27,70,17,9,0,30.37,43,19
11,27,3,4,52,22,369,2446,1015,1037,1204,53,50,89,9,17,0,29.6,28,27
12,11,3,3,52,10,372,2446,1155,1165,1347,36,20,52,15,17,0,30.38,42,29
12,9,1,1,12,0,121,541,738,738,859,52,52,10,9,15,0,29.97,24,25
12,13,5,0,18,-2,140,509,1032,1030,1172,48,48,10,2,7,0,30.15,31,33
11,27,3,4,15,-4,89,213,1254,1250,1343,55,52,88,17,20,0,29.57,31,43
1,29,3,1,31,-3,196,1089,665,662,861,37,19,48,4,16,0,30.09,26,16
11,24,7,2,40,-1,385,2454,425,424,630,48,48,10,5,14,0,29.3,36,31
1,24,5,3,55,-6,395,2422,546,540,761,45,30,56,5,5,0,30.39,39,16
11,13,3,4,28,-1,387,2475,1165,1164,1372,30,7,38,4,9,0,30.43,39,29
11,27,3,0,63,-7,80,209,660,653,740,56,56,10,11,10,0,29.89,18,24
12,7,6,1,42,-6,344,2153,651,645,875,37,18,46,7,21,26,30.37,18,22
1,29,3,0,9,-5,82,184,1060,1055,1142,37,16,42,4,10,0,30.08,27,27
1,11,6,0,6,-4,100,266,1215,1211,1315,51,50,96,9,16,0,30.09,29,40
12,30,1,4,20,0,193,1069,685,685,878,43,42,97,2,22,31,29.76,30,20
12,20,5,8,15,8,82,213,1031,1039,1113,31,16,54,4,12,0,30.59,34,36
11,7,4,4,52,-8,377,2446,485,477,682,54,33,45,13,16,0,30.21,36,29
12,27,5,3,20,-4,196,1069,1140,1136,1336,50,45,83,17,9,0,30.13,39,37
12,16,1,1,53,-4,276,1587,1109,1105,1325,36,23,59,0,0,0,30.23,37,36
12,30,1,4,51,-3,207,1074,926,923,1133,42,42,10,1,25,37,29.7,36,35
12,16,1,3,20,-6,181,1069,301,295,482,33,17,52,8,12,0,30.23,1,4
12,13,5,1,31,-5,193,1089,665,660,858,50,48,93,3,9,0,30.32,30,21
1,30,4,3,55,-9,393,2422,1020,1011,1233,33,26,75,1,5,0,30.33,30,32
1,5,7,3,64,-10,184,1005,1295,1285,39,35,18,50,16,7,0,29.99,35,34
1,19,7,6,47,-10,113,427,570,560,683,45,32,60,16,18,28,29.73,39,16
1,25,6,0,47,-4,111,427,760,756,871,47,47,10,1,31,44,29.83,17,26
11,21,4,4,28,-9,383,2475,930,921,1133,50,35,57,17,12,0,30.11,31,37
1,11,6,6,47,2,111,427,1240,1242,1351,51,50,96,9,16,0,30.09,29,40
12,22,7,3,39,32,178,1028,397,429,575,30,25,82,17,10,0,30.38,35,35
11,25,1,4,15,63,89,213,1254,1317,1343,44,41,89,13,12,0,29.94,29,31
1,15,3,3,28,-4,393,2475,1169,1165,1382,45,35,68,17,7,0,30.13,38,34
11,20,3,4,57,-4,399,2569,495,491,714,42,33,70,7,14,0,29.93,52,19
11,25,1,3,39,-2,181,1028,689,687,870,49,37,64,12,10,0,29.82,26,20
11,4,1,4,55,-5,391,2422,1114,1109,1325,53,41,64,9,15,0,30.31,39,33
11,26,2,3,45,8,362,2378,1110,1118,1292,50,49,96,9,10,0,30.03,37,35
11,15,5,4,30,-7,176,944,485,478,661,40,27,60,17,8,0,30.26,36,30
11,25,1,2,28,8,400,2475,1215,1223,1435,45,44,97,9,5,0,29.91,26,40
11,22,5,0,4,59,90,187,1289,1348,1379,41,22,47,8,17,29,29.95,23,36
1,27,1,1,28,-6,386,2475,870,864,1076,44,32,63,15,13,0,29.66,26,38
12,16,1,3,63,15,76,209,1139,1154,1215,36,24,62,1,5,0,30.22,41,29
11,5,2,0,15,-5,83,213,770,765,853,62,58,86,17,10,0,30.11,21,23
11,21,4,1,17,8,255,1391,496,504,691,44,33,65,4,8,0,30.21,51,20
12,22,7,3,30,-7,185,944,1111,1104,1296,41,31,67,13,14,0,30.24,41,36
11,30,6,3,6,-7,74,266,1375,1368,9,34,17,50,4,7,0,30.02,22,31
1,12,7,1,42,-2,355,2153,805,803,1040,67,43,42,15,22,30,30.05,31,38
11,4,1,0,14,-8,140,589,1135,1127,1275,53,41,64,9,15,0,30.31,39,33
1,14,2,1,56,5,411,2586,975,980,1206,43,40,89,1,7,0,30.16,29,29
1,22,3,3,56,-9,400,2586,397,388,617,23,14,68,14,3,0,30.44,18,18
11,12,2,2,28,1,390,2475,785,786,995,34,23,64,8,24,31,29.91,26,43
11,13,3,3,64,-4,183,1005,1020,1016,1203,31,5,33,7,10,0,30.39,33,35
11,10,7,1,17,-5,252,1391,883,878,1075,50,35,57,13,7,0,30.01,30,33
11,15,5,1,42,-2,346,2153,985,983,1211,47,28,48,17,10,0,30.14,31,35
11,24,7,4,20,-3,181,1069,485,482,666,48,48,10,5,14,0,29.26,49,17
1,30,4,3,55,-12,395,2422,546,534,761,31,16,54,5,9,0,30.32,46,18
12,13,5,0,46,-5,89,273,895,890,984,46,46,10,6,7,0,30.21,26,36
12,17,2,1,42,54,350,2153,390,444,620,34,34,10,5,17,0,29.88,38,34
1,18,6,3,50,52,83,264,1370,1422,13,37,36,96,17,20,0,29.8,18,16
12,29,7,8,43,-1,117,340,1250,1249,1367,40,40,10,2,7,0,30.07,34,43
1,17,5,3,56,-5,409,2586,740,735,969,29,-2,26,7,23,32,30.61,20,28
1,6,1,4,31,6,192,1089,689,695,881,42,31,65,15,17,0,29.95,32,20
1,24,5,1,31,5,201,1089,367,372,568,33,31,92,0,0,0,30.35,18,23
12,19,4,3,52,-3,385,2446,990,987,1195,25,11,55,15,13,0,30.37,27,34
11,12,2,1,28,4,384,2475,1290,1294,54,29,9,43,7,16,28,30.12,28,33
12,29,7,3,29,-7,384,2465,360,353,564,33,31,92,0,0,0,30.23,10,21
1,5,7,1,28,-4,400,2475,1020,1016,1240,38,20,48,7,23,0,29.96,31,32
1,14,2,0,7,-3,95,301,447,444,542,39,39,10,6,3,0,30.35,39,36
12,4,3,0,15,-2,87,213,761,759,848,37,32,81,15,13,0,29.53,24,25
11,19,2,4,1,4,150,760,833,837,983,48,38,68,8,12,0,29.79,27,43
12,22,7,2,28,31,395,2475,1215,1246,1430,40,32,73,17,14,0,30.23,33,42
1,10,5,1,28,-6,399,2475,1110,1104,1329,46,43,89,0,0,0,30.46,40,37
11,13,3,3,55,13,382,2422,525,538,727,29,9,43,7,22,31,30.33,53,19
1,3,5,0,11,7,142,425,1199,1206,1341,47,46,97,17,10,0,29.84,33,44
11,8,5,3,35,-2,370,2429,1080,1078,1270,34,14,44,8,22,30,30.27,32,28
12,28,6,1,28,-7,389,2475,660,653,869,50,37,61,8,13,0,30.19,25,23
12,28,6,0,46,-4,88,273,1260,1256,1348,43,31,62,7,8,0,30.24,34,44
1,23,4,4,20,-7,199,1069,971,964,1170,39,26,60,13,6,0,30.34,30,30
12,4,3,4,64,-2,186,1005,1169,1167,1355,39,33,79,15,15,0,29.55,41,29
12,22,7,3,20,8,189,1069,1275,1283,24,40,32,73,17,12,0,30.22,35,33
11,13,3,3,5,21,223,1576,1439,20,282,41,29,62,15,10,0,30.3,11,11
11,20,3,4,33,-9,208,1182,960,951,1108,46,30,54,8,20,0,29.99,30,36
12,31,2,3,28,28,396,2475,940,968,1156,42,38,85,17,13,0,29.64,24,30
11,22,5,3,50,-8,78,264,1380,1372,18,39,20,46,8,29,37,29.97,23,36
1,25,6,0,9,-4,83,184,540,536,623,42,42,10,2,20,0,30.05,44,16
1,29,3,6,47,133,111,427,1260,1393,1371,32,16,52,4,13,0,30.19,13,23
12,9,1,4,12,35,135,541,1175,1210,1310,52,52,10,9,16,0,29.79,28,42
11,15,5,1,42,5,345,2153,810,815,1035,51,27,39,17,10,0,30.13,26,42
12,26,4,3,45,-5,379,2378,570,565,769,39,37,93,6,8,0,30.32,41,21
1,23,4,3,59,-4,330,1990,560,556,770,38,28,68,13,9,0,30.43,38,17
1,12,7,1,27,-2,365,2248,665,663,850,65,46,50,15,18,29,30.02,28,17
1,23,4,1,42,12,355,2153,805,817,1040,44,25,47,12,8,0,30.35,33,35
11,12,2,4,40,0,395,2454,485,485,700,46,42,86,8,21,33,29.76,52,19
12,22,7,4,33,-6,214,1182,975,969,1129,42,32,67,17,10,0,30.22,30,30
11,8,5,0,22,-3,82,228,815,812,897,40,16,38,8,24,33,30.14,27,43
1,28,2,3,58,6,239,1598,542,548,841,41,28,60,8,17,0,29.82,35,16
12,23,1,6,24,17,150,665,930,947,1080,49,32,52,13,14,0,30.03,36,37
11,17,7,4,64,-1,179,1005,1165,1164,1344,40,31,70,6,22,28,30.12,41,29
12,4,3,3,30,11,173,944,647,658,820,39,32,76,15,14,0,29.56,15,23
1,4,6,3,50,-8,84,264,702,694,786,48,48,10,13,5,0,29.58,32,17
1,15,3,0,3,-10,166,765,1135,1125,1241,42,34,73,17,8,0,30.14,37,36
1,21,2,1,12,-1,133,541,1034,1033,1167,30,8,40,4,6,0,30.43,27,25
11,27,3,1,12,-6,137,541,1139,1133,1276,55,51,86,13,13,0,29.58,38,34
