Date,Departure,Arrival,Origin,I/D
26.3,21:00,23:32,Atlanta,0
26.3,21:00,23:32,Atlanta,0
26.3,21:00,23:32,Atlanta,0
26.3,21:00,23:32,Atlanta,0
26.3,22:30,23:34,Salt Lake City,0
26.3,22:30,23:34,Salt Lake City,0
26.3,22:30,23:34,Salt Lake City,0
26.3,20:30,00:02,Fort Lauderdale,0
26.3,20:30,00:02,Fort Lauderdale,0
26.3,22:10,00:07,Denver,0
26.3,23:00,00:30,Los Angeles,0
26.3,21:10,00:44,Miami,0
26.3,21:10,00:44,Miami,0
26.3,00:34,01:47,Wilmington,0
26.3,00:20,01:55,Los Angeles,0
26.3,02:54,05:12,Memphis,0
26.3,04:50,05:53,Los Angeles,0
26.3,03:30,06:00,Delhi,1
26.3,23:55,06:00,Tel Aviv-Yafo,1
26.3,13:10,06:05,Tokyo,0
26.3,04:00,07:00,Delhi,1
26.3,21:00,23:32,Atlanta,0
26.3,21:00,23:32,Atlanta,0
26.3,21:00,23:32,Atlanta,0
26.3,21:00,23:32,Atlanta,0
26.3,23:00,00:30,Los Angeles,0
26.3,02:54,05:12,Memphis,0
26.3,04:50,05:53,Los Angeles,0
26.3,03:30,06:00,Delhi,1
26.3,23:55,06:00,Tel Aviv-Yafo,1
26.3,13:10,06:05,Tokyo,0
26.3,22:15,06:17,Kailua-Kona,0
26.3,22:15,06:17,Kailua-Kona,0
26.3,22:15,06:17,Kailua-Kona,0
26.3,22:40,06:27,Kahului,0
26.3,22:40,06:27,Kahului,0
26.3,22:40,06:27,Kahului,0
26.3,22:35,06:31,Honolulu,0
26.3,22:35,06:31,Honolulu,0
26.3,22:35,06:31,Honolulu,0
26.3,22:35,06:31,Honolulu,0
26.3,22:40,06:48,Kauai Island,0
26.3,22:40,06:48,Kauai Island,0
26.3,22:40,06:48,Kauai Island,0
26.3,04:00,07:00,Delhi,1
26.3,22:59,07:07,Honolulu,0
26.3,22:59,07:07,Honolulu,0
26.3,22:59,07:07,Honolulu,0
26.3,22:59,07:07,Honolulu,0
26.3,06:02,07:15,Salt Lake City,0
26.3,06:02,07:15,Salt Lake City,0
26.3,06:25,07:19,Boise,0
26.3,06:25,07:19,Boise,0
26.3,06:00,07:20,Los Angeles,0
26.3,06:00,07:20,Los Angeles,0
26.3,06:30,07:35,Arcata,0
26.3,06:05,07:40,Las Vegas,0
26.3,06:05,07:40,Las Vegas,0
26.3,06:05,07:40,Las Vegas,0
26.3,06:05,07:40,Las Vegas,0
26.3,06:10,07:40,Ontario,1
26.3,06:10,07:40,Ontario,1
26.3,06:10,07:43,Palm Springs,0
26.3,06:10,07:43,Palm Springs,0
26.3,06:00,07:46,Las Vegas,0
26.3,06:38,07:48,Santa Barbara,0
26.3,06:38,07:48,Santa Barbara,0
26.3,06:30,07:49,Reno,0
26.3,06:30,07:49,Reno,0
26.3,06:30,07:52,Medford,0
26.3,05:30,07:55,Tucson,0
26.3,06:30,07:55,San Diego,0
26.3,05:30,07:55,Tucson,0
26.3,06:55,07:57,Sacramento,0
26.3,06:55,07:57,Sacramento,0
26.3,06:53,08:00,San Luis Obispo,0
26.3,06:08,08:04,Cincinnati,0
26.3,06:35,08:18,Portland,0
26.3,13:00,08:20,Sydney,1
26.3,13:00,08:20,Sydney,1
26.3,06:50,08:20,Palm Springs,0
26.3,06:50,08:20,Palm Springs,0
26.3,06:50,08:20,Palm Springs,0
26.3,13:00,08:20,Sydney,1
26.3,13:00,08:20,Sydney,1
26.3,06:50,08:20,Palm Springs,0
26.3,12:10,08:25,Taipei,1
26.3,07:00,08:35,Los Angeles,0
26.3,07:00,08:35,Los Angeles,0
26.3,07:00,08:35,Los Angeles,0
26.3,07:00,08:35,Los Angeles,0
26.3,07:00,08:42,Phoenix,0
26.3,05:00,08:55,Mexico City,1
26.3,05:00,08:55,Mexico City,1
26.3,05:00,08:55,Mexico City,1
26.3,07:00,09:00,Austin,0
26.3,07:00,09:00,Austin,0
26.3,07:00,09:00,Austin,0
26.3,07:00,09:00,Austin,0
26.3,06:45,09:05,Seattle,0
26.3,07:45,09:10,Santa Ana,0
26.3,07:45,09:10,Santa Ana,0
26.3,16:05,09:10,Tokyo,0
26.3,16:05,09:10,Tokyo,0
26.3,07:40,09:14,San Diego,0
26.3,07:40,09:14,San Diego,0
26.3,08:00,09:15,Salt Lake City,0
26.3,08:00,09:15,Salt Lake City,0
26.3,08:00,09:15,Salt Lake City,0
26.3,08:30,09:20,Boise,0
26.3,07:39,09:22,Redmond,0
26.3,08:30,09:24,Santa Ana,0
26.3,08:15,09:29,Salt Lake City,0
26.3,08:15,09:29,Salt Lake City,0
26.3,08:05,09:30,Los Angeles,0
26.3,08:00,09:30,Santa Ana,0
26.3,08:00,09:30,Santa Ana,0
26.3,08:00,09:30,Santa Ana,0
26.3,08:30,09:32,Fresno,0
26.3,08:30,09:32,Fresno,0
26.3,08:30,09:32,Fresno,0
26.3,07:57,09:33,Las Vegas,0
26.3,07:50,09:34,Denver,0
26.3,07:50,09:34,Denver,0
26.3,07:00,09:34,Houston,0
26.3,07:50,09:34,Denver,0
26.3,07:00,09:34,Houston,0
26.3,08:00,09:35,Las Vegas,0
26.3,08:00,09:35,Las Vegas,0
26.3,08:00,09:35,Las Vegas,0
26.3,08:00,09:35,Las Vegas,0
26.3,08:30,09:36,Redding,0
26.3,07:30,09:37,Seattle,0
26.3,07:30,09:37,Seattle,0
26.3,07:30,09:37,Seattle,0
26.3,08:05,09:40,Las Vegas,0
26.3,08:05,09:40,Las Vegas,0
26.3,07:00,09:42,Chicago,0
26.3,08:05,09:42,Eugene,0
26.3,08:05,09:42,Eugene,0
26.3,07:00,09:42,Chicago,0
26.3,06:45,09:42,Dulles,0
26.3,06:45,09:42,Dulles,0
26.3,07:00,09:42,Chicago,0
26.3,08:10,09:43,Aspen,0
26.3,07:20,09:45,Tucson,0
26.3,07:20,09:45,Tucson,0
26.3,07:20,09:45,Tucson,0
26.3,07:50,09:47,Austin,0
26.3,07:50,09:47,Austin,0
26.3,07:30,09:47,Spokane,0
26.3,07:30,09:47,Spokane,0
26.3,08:00,09:48,Portland,0
26.3,08:00,09:48,Portland,0
26.3,08:00,09:48,Portland,0
26.3,08:20,09:48,Los Angeles,0
26.3,08:20,09:48,Los Angeles,0
26.3,08:20,09:48,Los Angeles,0
26.3,08:00,09:48,Portland,0
26.3,07:35,09:49,Dallas,0
26.3,07:38,09:49,Phoenix,0
26.3,07:35,09:49,Dallas,0
26.3,07:35,09:49,Dallas,0
26.3,07:35,09:49,Dallas,0
26.3,07:38,09:49,Phoenix,0
26.3,07:38,09:49,Phoenix,0
26.3,08:30,09:52,Fort Worth,0
26.3,08:20,09:55,San Diego,0
26.3,07:42,10:00,Seattle,0
26.3,07:42,10:00,Seattle,0
26.3,17:00,10:03,Tokyo,0
26.3,07:19,10:05,Charlotte,0
26.3,09:00,10:06,Santa Barbara,0
26.3,09:00,10:20,Los Angeles,0
26.3,08:35,10:25,Denver,0
26.3,09:00,10:30,Aspen,0
26.3,08:00,10:31,Atlanta,0
26.3,08:45,10:33,Portland,0
26.3,08:45,10:33,Portland,0
26.3,09:10,10:35,San Diego,0
26.3,09:10,10:35,San Diego,0
26.3,08:11,10:38,Phoenix,0
26.3,08:11,10:38,Phoenix,0
26.3,08:40,10:51,Seattle,0
26.3,08:40,10:51,Seattle,0
26.3,08:44,10:52,Phoenix,0
26.3,08:50,10:54,Dallas,0
26.3,08:50,10:54,Dallas,0
26.3,08:30,10:56,Detroit,0
26.3,17:30,11:00,Tokyo,0
26.3,17:30,11:00,Tokyo,0
26.3,17:30,11:00,Tokyo,0
26.3,08:50,11:05,Phoenix,0
26.3,07:30,11:08,New York,0
26.3,07:30,11:08,New York,0
26.3,07:30,11:08,New York,0
26.3,07:30,11:08,New York,0
26.3,07:30,11:08,New York,0
26.3,07:30,11:08,New York,0
26.3,07:30,11:08,New York,0
26.3,17:00,11:10,Seoul,1
26.3,17:00,11:10,Seoul,1
26.3,10:00,11:20,Los Angeles,0
26.3,08:30,11:21,Chicago,0
26.3,08:30,11:21,Chicago,0
26.3,09:30,11:30,Phoenix,0
26.3,08:00,11:42,New York,0
26.3,08:00,11:42,New York,0
26.3,08:00,11:42,New York,0
26.3,08:00,11:42,New York,0
26.3,09:55,11:43,Portland,0
26.3,09:55,11:43,Portland,0
26.3,09:55,11:43,Portland,0
26.3,09:55,11:43,Portland,0
26.3,10:05,11:48,Denver,0
26.3,10:05,11:48,Denver,0
26.3,10:05,11:48,Denver,0
26.3,09:00,11:49,Chicago,0
26.3,09:00,11:49,Chicago,0
26.3,09:00,11:49,Chicago,0
26.3,08:35,11:50,Tampa,0
26.3,08:00,11:53,Boston,0
26.3,08:00,11:53,Boston,0
26.3,10:18,11:53,Las Vegas,0
26.3,08:00,11:53,Boston,0
26.3,08:00,11:53,Boston,0
26.3,10:18,11:53,Las Vegas,0
26.3,08:00,11:53,Boston,0
26.3,10:18,11:53,Las Vegas,0
26.3,10:18,11:53,Las Vegas,0
26.3,10:20,11:54,San Diego,0
26.3,11:00,11:54,Boise,0
26.3,11:00,11:54,Boise,0
26.3,10:20,11:54,San Diego,0
26.3,10:20,11:54,San Diego,0
26.3,07:59,11:56,New York,0
26.3,07:59,11:56,New York,0
26.3,07:59,11:56,New York,0
26.3,09:40,11:59,Houston,0
26.3,09:40,11:59,Houston,0
26.3,09:45,12:01,Seattle,0
26.3,09:45,12:01,Seattle,0
26.3,09:00,12:04,Orlando,0
26.3,09:00,12:04,Orlando,0
26.3,09:00,12:04,Orlando,0
26.3,10:45,12:05,Reno,0
26.3,10:45,12:05,Reno,0
26.3,10:45,12:05,Reno,0
26.3,10:45,12:06,Los Angeles,0
26.3,10:45,12:06,Los Angeles,0
26.3,10:30,12:08,Los Angeles,0
26.3,10:30,12:08,Los Angeles,0
26.3,10:30,12:08,Los Angeles,0
26.3,10:30,12:08,Los Angeles,0
26.3,10:30,12:08,Los Angeles,0
26.3,10:11,12:10,Denver,0
26.3,10:38,12:10,Ontario,1
26.3,10:38,12:10,Ontario,1
26.3,09:05,12:17,Newark,0
26.3,09:05,12:17,Newark,0
26.3,11:08,12:18,Salt Lake City,0
26.3,11:08,12:18,Salt Lake City,0
26.3,11:08,12:18,Salt Lake City,0
26.3,10:15,12:31,Minneapolis,0
26.3,13:19,16:12,Charlotte,0
26.3,21:00,23:32,Atlanta,0
26.3,21:00,23:32,Atlanta,0
26.3,21:00,23:32,Atlanta,0
26.3,21:00,23:32,Atlanta,0
26.3,11:08,12:01,Montrose,0
26.3,09:45,12:01,Seattle,0
26.3,09:45,12:01,Seattle,0
26.3,09:00,12:04,Orlando,0
26.3,09:00,12:04,Orlando,0
26.3,09:00,12:04,Orlando,0
26.3,09:30,12:04,West Palm Beach,0
26.3,10:45,12:05,Reno,0
26.3,10:45,12:05,Reno,0
26.3,10:45,12:05,Reno,0
26.3,10:45,12:06,Los Angeles,0
26.3,10:45,12:06,Los Angeles,0
26.3,10:30,12:08,Los Angeles,0
26.3,10:30,12:08,Los Angeles,0
26.3,10:30,12:08,Los Angeles,0
26.3,10:30,12:08,Los Angeles,0
26.3,10:30,12:08,Los Angeles,0
26.3,10:38,12:10,Ontario,1
26.3,10:11,12:10,Denver,0
26.3,10:38,12:10,Ontario,1
26.3,12:06,12:12,Oakland,0
26.3,10:37,12:14,Palm Springs,0
26.3,10:37,12:14,Palm Springs,0
26.3,10:37,12:14,Palm Springs,0
26.3,09:05,12:17,Newark,0
26.3,09:05,12:17,Newark,0
26.3,11:08,12:18,Salt Lake City,0
26.3,11:08,12:18,Salt Lake City,0
26.3,11:08,12:18,Salt Lake City,0
26.3,10:08,12:20,Phoenix,0
26.3,10:08,12:20,Phoenix,0
26.3,10:50,12:20,Burbank,0
26.3,10:08,12:20,Phoenix,0
26.3,10:08,12:20,Phoenix,0
26.3,10:15,12:31,Minneapolis,0
26.3,11:00,12:36,Broomfield,0
26.3,09:30,12:36,Miami,0
26.3,10:07,12:37,Atlanta,0
26.3,11:10,12:40,Las Vegas,0
26.3,11:15,12:40,San Diego,0
26.3,11:10,12:40,Las Vegas,0
26.3,11:15,12:40,San Diego,0
26.3,11:35,12:45,Salt Lake City,0
26.3,11:35,12:45,Salt Lake City,0
26.3,11:35,12:45,Salt Lake City,0
26.3,11:35,12:45,Salt Lake City,0
26.3,11:35,12:45,Salt Lake City,0
26.3,11:35,12:45,Salt Lake City,0
26.3,09:25,12:54,Miami,0
26.3,09:25,12:54,Miami,0
26.3,09:25,12:54,Miami,0
26.3,10:50,12:57,Dallas,0
26.3,10:50,12:57,Dallas,0
26.3,10:50,12:57,Dallas,0
26.3,10:50,12:57,Dallas,0
26.3,10:50,12:57,Dallas,0
26.3,11:15,12:58,Denver,0
26.3,11:15,12:58,Denver,0
26.3,11:15,12:58,Denver,0
26.3,10:05,13:05,Amsterdam,1
26.3,10:05,13:05,Amsterdam,1
26.3,10:05,13:05,Amsterdam,1
26.3,10:05,13:05,Amsterdam,1
26.3,09:20,13:15,Mexico City,1
26.3,09:20,13:15,Mexico City,1
26.3,11:40,13:20,Las Vegas,0
26.3,12:00,13:25,Santa Ana,0
26.3,12:00,13:25,Santa Ana,0
26.3,12:00,13:30,Palm Springs,0
26.3,12:00,13:30,Palm Springs,0
26.3,11:20,13:30,Seattle,0
26.3,12:00,13:30,Palm Springs,0
26.3,12:00,13:30,Palm Springs,0
26.3,11:00,13:49,Chicago,0
26.3,11:00,13:49,Chicago,0
26.3,11:00,13:49,Chicago,0
26.3,08:15,13:55,Doha,1
26.3,11:00,14:05,Newark,0
26.3,11:10,14:07,Dulles,0
26.3,11:10,14:07,Dulles,0
26.3,11:10,14:07,Dulles,0
26.3,12:50,14:10,Los Angeles,0
26.3,12:50,14:10,Los Angeles,0
26.3,20:54,14:12,Tokyo,0
26.3,11:55,14:17,Seattle,0
26.3,11:55,14:17,Seattle,0
26.3,11:55,14:17,Seattle,0
26.3,12:20,14:30,Seattle,0
26.3,11:10,14:30,Miami,0
26.3,12:15,14:34,Houston,0
26.3,12:15,14:34,Houston,0
26.3,14:00,14:39,Chico,1
26.3,13:15,14:40,San Diego,0
26.3,13:15,14:40,San Diego,0
26.3,12:50,14:54,Dallas,0
26.3,12:50,14:54,Dallas,0
26.3,12:50,14:54,Dallas,0
26.3,12:50,14:54,Dallas,0
26.3,20:20,14:55,Seoul,1
26.3,20:20,14:55,Seoul,1
26.3,20:40,15:00,Seoul,1
26.3,20:40,15:00,Seoul,1
26.3,20:40,15:00,Seoul,1
26.3,20:40,15:00,Seoul,1
26.3,13:40,15:03,Santa Ana,0
26.3,13:40,15:03,Santa Ana,0
26.3,13:40,15:03,Santa Ana,0
26.3,18:50,15:08,Shanghai,1
26.3,14:15,15:40,Los Angeles,0
26.3,13:20,15:42,Phoenix,0
26.3,19:50,15:50,Taipei,1
26.3,19:50,15:50,Taipei,1
26.3,19:50,15:50,Taipei,1
26.3,19:50,15:50,Taipei,1
26.3,19:50,15:50,Taipei,1
26.3,14:27,16:03,Los Angeles,0
26.3,14:27,16:03,Los Angeles,0
26.3,14:27,16:03,Los Angeles,0
26.3,14:27,16:03,Los Angeles,0
26.3,13:19,16:12,Charlotte,0
26.3,13:19,16:12,Charlotte,0
26.3,15:15,16:22,Salt Lake City,0
26.3,15:15,16:22,Salt Lake City,0
26.3,14:15,16:25,Seattle,0
26.3,14:15,16:25,Seattle,0
26.3,14:55,16:25,Los Angeles,0
26.3,14:55,16:25,Los Angeles,0
26.3,14:55,16:25,Los Angeles,0
26.3,14:55,16:25,Los Angeles,0
26.3,14:55,16:25,Los Angeles,0
26.3,14:55,16:25,Los Angeles,0
26.3,14:55,16:25,Los Angeles,0
26.3,14:55,16:25,Los Angeles,0
26.3,13:15,16:30,Frankfurt,1
26.3,13:15,16:30,Frankfurt,1
26.3,13:15,16:30,Frankfurt,1
26.3,13:15,16:30,Frankfurt,1
26.3,13:20,16:35,San Jose Cabo,1
26.3,13:20,16:35,San Jose Cabo,1
26.3,13:20,16:35,San Jose Cabo,1
26.3,14:55,16:40,Portland,0
26.3,14:55,16:40,Portland,0
26.3,13:30,16:47,San Jose Cabo,1
26.3,13:30,16:47,San Jose Cabo,1
26.3,14:40,16:52,Memphis,0
26.3,15:54,16:54,Napa,0
26.3,09:00,16:54,Honolulu,0
26.3,09:00,16:54,Honolulu,0
26.3,09:00,16:54,Honolulu,0
26.3,09:00,16:54,Honolulu,0
26.3,09:00,16:54,Honolulu,0
26.3,15:44,16:57,Sun Valley,0
26.3,09:00,17:01,Kahului,0
26.3,09:00,17:01,Kahului,0
26.3,14:10,17:04,Puerto Vallarta,1
26.3,14:10,17:04,Puerto Vallarta,1
26.3,15:55,17:05,Santa Barbara,0
26.3,15:55,17:05,Santa Barbara,0
26.3,15:45,17:05,Los Angeles,0
26.3,15:31,17:05,San Diego,0
26.3,15:31,17:05,San Diego,0
26.3,09:03,17:05,Kailua-Kona,0
26.3,15:45,17:05,Los Angeles,0
26.3,14:47,17:05,Houston,0
26.3,15:31,17:05,San Diego,0
26.3,13:30,17:05,Boston,0
26.3,13:30,17:05,Boston,0
26.3,15:45,17:05,Los Angeles,0
26.3,14:47,17:05,Houston,0
26.3,15:35,17:05,Las Vegas,0
26.3,15:20,17:05,Vail,0
26.3,15:35,17:05,Las Vegas,0
26.3,13:30,17:05,Boston,0
26.3,15:30,17:06,Las Vegas,0
26.3,16:05,17:07,Fresno,0
26.3,16:05,17:07,Fresno,0
26.3,15:45,17:07,Medford,0
26.3,16:05,17:07,Fresno,0
26.3,15:45,17:07,Medford,0
26.3,15:35,17:08,Jackson,0
26.3,15:42,17:10,North Bend,0
26.3,15:35,17:12,Palm Springs,0
26.3,15:44,17:12,Ontario,1
26.3,15:44,17:12,Ontario,1
26.3,15:35,17:12,Palm Springs,0
26.3,14:50,17:13,Vancouver,1
26.3,14:50,17:13,Vancouver,1
26.3,14:50,17:13,Vancouver,1
26.3,14:50,17:13,Vancouver,1
26.3,14:30,17:14,Chicago,0
26.3,14:30,17:14,Chicago,0
26.3,14:30,17:14,Chicago,0
26.3,16:10,17:17,San Luis Obispo,0
26.3,16:10,17:17,San Luis Obispo,0
26.3,16:15,17:18,Sacramento,0
26.3,16:15,17:18,Sacramento,0
26.3,16:15,17:18,Sacramento,0
26.3,15:10,17:19,Seattle,0
26.3,15:10,17:19,Seattle,0
26.3,15:10,17:19,Seattle,0
26.3,15:10,17:19,Seattle,0
26.3,15:10,17:19,Seattle,0
26.3,15:45,17:20,San Diego,0
26.3,16:15,17:21,Arcata,0
26.3,16:15,17:21,Arcata,0
26.3,16:00,17:23,Los Angeles,0
26.3,16:00,17:23,Los Angeles,0
26.3,16:00,17:23,Los Angeles,0
26.3,15:08,17:24,Seattle,0
26.3,15:08,17:24,Seattle,0
26.3,15:08,17:24,Seattle,0
26.3,16:07,17:25,Reno,0
26.3,16:07,17:25,Reno,0
26.3,16:07,17:25,Reno,0
26.3,16:07,17:25,Reno,0
26.3,15:25,17:28,Phoenix,0
26.3,15:25,17:28,Phoenix,0
26.3,15:25,17:28,Phoenix,0
26.3,15:25,17:28,Phoenix,0
26.3,15:45,17:29,Portland,0
26.3,15:45,17:29,Portland,0
26.3,15:45,17:29,Portland,0
26.3,15:45,17:29,Portland,0
26.3,15:45,17:29,Portland,0
26.3,15:50,17:30,Redmond,0
26.3,15:50,17:32,Denver,0
26.3,15:50,17:32,Denver,0
26.3,15:50,17:32,Denver,0
26.3,15:50,17:32,Denver,0
26.3,15:58,17:34,Las Vegas,0
26.3,15:58,17:34,Las Vegas,0
26.3,15:58,17:34,Las Vegas,0
26.3,15:58,17:34,Las Vegas,0
26.3,13:55,17:35,Istanbul,1
26.3,13:55,17:35,Istanbul,1
26.3,16:45,17:37,Boise,0
26.3,16:45,17:37,Boise,0
26.3,15:40,17:38,Austin,0
26.3,15:40,17:38,Austin,0
26.3,15:40,17:38,Austin,0
26.3,16:02,17:39,Eugene,0
26.3,16:02,17:39,Eugene,0
26.3,16:02,17:39,Eugene,0
26.3,15:40,17:40,Austin,0
26.3,15:40,17:40,Austin,0
26.3,15:40,17:40,Austin,0
26.3,16:15,17:40,San Diego,0
26.3,16:05,17:40,Belgrade,0
26.3,16:15,17:40,San Diego,0
26.3,16:12,17:41,Santa Ana,0
26.3,16:12,17:41,Santa Ana,0
26.3,15:20,17:42,Tucson,0
26.3,15:20,17:42,Tucson,0
26.3,16:30,17:43,Salt Lake City,0
26.3,16:30,17:43,Salt Lake City,0
26.3,16:30,17:43,Salt Lake City,0
26.3,16:30,17:43,Salt Lake City,0
26.3,14:40,17:47,Newark,0
26.3,14:40,17:47,Newark,0
26.3,16:20,17:50,Aspen,0
26.3,14:30,17:58,Tampa,0
26.3,16:04,18:01,Dallas,0
26.3,16:04,18:01,Dallas,0
26.3,15:55,18:06,Minneapolis,0
26.3,16:05,18:11,Spokane,0
26.3,17:07,18:13,Salt Lake City,0
26.3,17:07,18:13,Salt Lake City,0
26.3,17:07,18:13,Salt Lake City,0
26.3,16:05,18:15,Seattle,0
26.3,14:05,18:15,London,1
26.3,16:05,18:15,Seattle,0
26.3,14:05,18:15,London,1
26.3,16:05,18:15,Seattle,0
26.3,16:05,18:15,Seattle,0
26.3,14:05,18:15,London,1
26.3,15:50,18:19,Atlanta,0
26.3,15:50,18:19,Atlanta,0
26.3,14:55,18:27,Philadelphia,0
26.3,14:55,18:27,Philadelphia,0
26.3,14:40,17:47,Newark,0
26.3,14:40,17:47,Newark,0
26.3,16:20,17:50,Aspen,0
26.3,14:30,17:58,Tampa,0
26.3,16:04,18:01,Dallas,0
26.3,16:04,18:01,Dallas,0
26.3,15:55,18:06,Minneapolis,0
26.3,16:05,18:11,Spokane,0
26.3,17:07,18:13,Salt Lake City,0
26.3,17:07,18:13,Salt Lake City,0
26.3,17:07,18:13,Salt Lake City,0
26.3,16:05,18:15,Seattle,0
26.3,14:05,18:15,London,1
26.3,14:05,18:15,London,1
26.3,16:05,18:15,Seattle,0
26.3,14:05,18:15,London,1
26.3,16:05,18:15,Seattle,0
26.3,16:05,18:15,Seattle,0
26.3,15:50,18:19,Atlanta,0
26.3,15:50,18:19,Atlanta,0
26.3,18:40,18:20,Singapore,1
26.3,14:55,18:27,Philadelphia,0
26.3,14:55,18:27,Philadelphia,0
26.3,17:00,18:30,Los Angeles,0
26.3,17:00,18:30,Los Angeles,0
26.3,17:00,18:30,Los Angeles,0
26.3,17:00,18:30,Los Angeles,0
26.3,17:00,18:30,Los Angeles,0
26.3,17:00,18:30,Los Angeles,0
26.3,17:00,18:30,Los Angeles,0
26.3,17:00,18:30,Los Angeles,0
26.3,16:53,18:39,Las Vegas,0
26.3,16:30,18:40,Phoenix,0
26.3,16:45,18:51,Dallas,0
26.3,16:45,18:51,Dallas,0
26.3,17:15,18:53,Redmond,0
26.3,16:50,18:55,Phoenix,0
26.3,17:05,19:10,Phoenix,0
26.3,17:15,19:15,Dallas,0
26.3,16:55,19:15,Houston,0
26.3,16:55,19:15,Houston,0
26.3,17:50,19:15,San Diego,0
26.3,17:50,19:15,San Diego,0
26.3,17:15,19:15,Dallas,0
26.3,17:50,19:15,San Diego,0
26.3,17:45,19:15,Grand Junction,0
26.3,17:15,19:15,Dallas,0
26.3,17:03,19:21,Detroit,0
26.3,17:03,19:21,Detroit,0
26.3,17:03,19:21,Detroit,0
26.3,17:55,19:27,Palm Springs,0
26.3,17:55,19:27,Palm Springs,0
26.3,17:55,19:27,Palm Springs,0
26.3,17:45,19:30,Portland,0
26.3,17:45,19:30,Portland,0
26.3,17:45,19:30,Portland,0
26.3,17:45,19:30,Portland,0
26.3,18:32,19:38,San Francisco,0
26.3,18:32,19:38,San Francisco,0
26.3,23:40,19:45,Taipei,1
26.3,18:30,19:50,Los Angeles,0
26.3,18:30,19:50,Los Angeles,0
26.3,16:00,19:53,Boston,0
26.3,16:00,19:53,Boston,0
26.3,16:00,19:53,Boston,0
26.3,16:00,19:53,Boston,0
26.3,16:00,19:53,Boston,0
26.3,16:00,19:53,Boston,0
26.3,18:30,19:55,Burbank,0
26.3,17:39,19:59,Phoenix,0
26.3,12:00,20:00,Kahului,0
26.3,18:00,20:06,Coeur D'Alene,0
26.3,18:00,20:12,Seattle,0
26.3,18:00,20:12,Seattle,0
26.3,18:00,20:12,Seattle,0
26.3,18:55,20:20,Los Angeles,0
26.3,16:35,20:35,Cancun,1
26.3,19:20,20:43,Los Angeles,0
26.3,19:20,20:43,Los Angeles,0
26.3,19:20,20:43,Los Angeles,0
26.3,19:20,20:43,Los Angeles,0
26.3,19:20,20:43,Los Angeles,0
26.3,12:45,20:46,Kailua-Kona,0
26.3,12:45,20:46,Kailua-Kona,0
26.3,12:45,20:46,Kailua-Kona,0
26.3,12:50,20:47,Kahului,0
26.3,12:50,20:47,Kahului,0
26.3,19:30,20:53,Santa Ana,0
26.3,16:59,20:57,New York,0
26.3,16:59,20:57,New York,0
26.3,16:59,20:57,New York,0
26.3,16:59,20:57,New York,0
26.3,16:59,20:57,New York,0
26.3,16:59,20:57,New York,0
26.3,17:50,21:05,Dulles,0
26.3,17:50,21:05,Dulles,0
26.3,17:50,21:05,Dulles,0
26.3,17:50,21:05,Dulles,0
26.3,17:50,21:05,Dulles,0
26.3,18:55,21:12,Minneapolis,0
26.3,18:55,21:12,Minneapolis,0
26.3,18:20,21:13,Charlotte,0
26.3,18:30,21:15,Chicago,0
26.3,18:30,21:15,Chicago,0
26.3,19:15,21:18,Dallas,0
26.3,19:15,21:18,Dallas,0
26.3,19:15,21:18,Dallas,0
26.3,19:15,21:18,Dallas,0
26.3,19:15,21:18,Dallas,0
26.3,13:11,21:19,Honolulu,0
26.3,13:11,21:19,Honolulu,0
26.3,13:11,21:19,Honolulu,0
26.3,13:11,21:19,Honolulu,0
26.3,19:55,21:20,San Diego,0
26.3,19:55,21:20,San Diego,0
26.3,18:50,21:22,Atlanta,0
26.3,18:50,21:22,Atlanta,0
26.3,18:50,21:22,Atlanta,0
26.3,18:50,21:22,Atlanta,0
26.3,18:50,21:22,Atlanta,0
26.3,18:50,21:22,Atlanta,0
26.3,19:45,21:33,Denver,0
26.3,19:45,21:33,Denver,0
26.3,19:45,21:33,Denver,0
26.3,19:45,21:33,Denver,0
26.3,19:45,21:33,Denver,0
26.3,19:20,21:36,Seattle,0
26.3,19:20,21:36,Seattle,0
26.3,19:20,21:36,Seattle,0
26.3,17:55,21:37,New York,0
26.3,18:15,21:37,Newark,0
26.3,18:15,21:37,Newark,0
26.3,17:55,21:37,New York,0
26.3,17:55,21:37,New York,0
26.3,17:55,21:37,New York,0
26.3,18:15,21:37,Newark,0
26.3,17:55,21:37,New York,0
26.3,18:15,21:37,Newark,0
26.3,17:55,21:37,New York,0
26.3,18:15,21:37,Newark,0
26.3,17:55,21:37,New York,0
26.3,19:55,21:40,Portland,0
26.3,19:55,21:40,Portland,0
26.3,18:00,21:49,New York,0
26.3,18:00,21:49,New York,0
26.3,18:00,21:49,New York,0
26.3,18:00,21:49,New York,0
26.3,18:00,21:49,New York,0
26.3,18:00,21:49,New York,0
26.3,19:40,21:52,Seattle,0
26.3,19:40,21:52,Seattle,0
26.3,19:40,21:57,Houston,0
26.3,19:40,21:57,Houston,0
26.3,19:40,21:57,Houston,0
26.3,20:25,21:58,Las Vegas,0
26.3,19:35,22:00,Chicago,0
26.3,19:35,22:00,Chicago,0
26.3,19:35,22:00,Chicago,0
26.3,19:35,22:00,Chicago,0
26.3,20:40,22:00,Los Angeles,0
26.3,20:40,22:00,Los Angeles,0
26.3,19:35,22:00,Chicago,0
26.3,19:10,22:05,Chicago,0
26.3,19:10,22:05,Chicago,0
26.3,19:10,22:05,Chicago,0
26.3,19:10,22:05,Chicago,0
