month,day,week,airline,ori,dep_del,taxi,sch_elp,dist,sch_dep_m,act_dep_m,wh_off,sch_arr_m,wh_on,temp,dew,hum,wind,w_spd,gust,pres,sch_dep,sch_arr
12,17,2,7,23,1,45,395,2565,1140,1141,1186,1355,1348,50,40,68,10,6,0,29.98,26,24
1,19,7,6,56,3,16,126,710,733,736,752,859,854,53,40,61,1,5,0,30.07,30,29
12,1,7,7,54,77,30,290,1846,611,688,718,781,850,59,51,75,10,12,23,29.84,29,34
12,24,2,8,18,-6,9,175,967,455,449,458,570,556,54,42,64,8,6,0,29.95,35,52
12,8,7,7,35,-11,27,98,414,460,449,476,558,539,55,51,86,7,6,0,30.02,52,24
12,14,6,3,15,0,33,314,2036,435,435,468,569,561,56,45,67,15,20,0,30.09,36,45
12,11,3,0,59,-5,39,127,651,1271,1266,1305,1338,1325,61,55,81,11,6,0,30.18,27,26
11,4,1,1,23,13,18,395,2565,1170,1183,1201,1385,1390,50,47,89,15,9,0,30.0,26,24
12,6,5,7,17,32,46,376,2442,1061,1093,1139,1257,1281,58,52,81,10,13,0,29.93,17,44
12,12,4,7,35,-3,31,98,414,982,979,1010,1080,1069,61,57,87,14,3,0,30.26,24,25
1,1,3,3,3,-6,12,331,2139,999,993,1005,1150,1136,55,52,89,15,17,25,30.08,26,36
12,21,6,1,71,140,22,137,679,1260,1400,1422,1397,89,57,42,57,11,28,37,29.73,1,5
1,14,2,1,67,-17,56,100,447,1110,1093,1149,1210,1185,51,40,66,15,7,0,30.2,20,28
12,24,2,0,19,22,15,241,1464,1354,1376,1391,35,49,50,44,80,3,12,0,29.87,10,3
12,5,4,0,13,-2,54,348,2296,686,684,738,854,844,60,53,78,13,3,0,30.02,30,32
1,4,6,1,36,4,41,91,337,990,994,1035,1081,1077,52,47,83,15,13,0,30.39,18,27
1,28,2,7,30,-3,18,265,1635,445,442,460,590,579,57,50,77,3,8,0,30.35,37,49
1,5,7,7,23,16,24,379,2565,510,526,550,709,717,56,42,60,14,3,0,30.54,31,36
11,3,7,7,40,1,12,362,2446,400,401,413,582,575,61,48,62,2,3,0,30.02,39,56
12,7,6,7,29,14,48,360,2419,965,979,1027,1145,1151,60,54,80,9,5,0,29.92,22,35
11,4,1,7,67,-8,25,102,447,375,367,392,477,461,54,48,80,15,3,0,30.0,25,26
12,7,6,6,9,231,15,89,326,980,1211,1226,1069,1292,60,54,80,12,12,21,29.93,16,32
1,24,5,7,67,-4,28,100,447,480,476,504,580,568,54,49,83,3,6,0,30.19,39,49
11,22,5,1,28,-20,35,309,2398,875,855,890,1304,1276,55,45,69,15,8,0,30.18,22,47
1,5,7,0,33,-6,15,409,2586,630,624,639,859,845,58,44,60,16,14,0,30.52,25,30
11,29,5,6,73,-3,29,59,86,870,867,896,929,918,47,40,77,12,7,0,29.89,19,29
1,21,2,0,36,-6,17,93,337,420,414,431,513,499,53,46,77,3,10,0,30.11,50,28
11,14,4,6,42,16,15,86,329,656,672,687,742,750,61,52,72,12,10,0,30.08,37,39
12,4,3,7,60,6,37,333,2254,1161,1167,1204,1314,1312,56,51,84,1,3,0,29.92,16,43
12,10,2,2,33,10,21,393,2586,428,438,459,641,643,56,47,72,0,0,0,30.25,43,24
12,13,5,7,67,-5,31,102,447,375,370,401,477,464,55,52,89,10,6,0,30.19,27,23
12,13,5,7,23,1,27,370,2565,900,901,928,1090,1083,58,52,81,16,9,0,30.1,23,37
1,15,3,0,54,-1,12,292,1846,885,884,896,1057,1048,50,40,68,13,9,0,29.96,21,26
12,12,4,7,54,-2,25,280,1846,500,498,523,660,650,58,55,90,0,0,0,30.3,43,27
11,19,2,8,9,6,13,80,326,705,711,724,785,783,61,50,67,15,26,39,29.71,37,26
11,5,2,7,36,-4,49,87,337,1185,1181,1230,1272,1260,52,48,86,16,21,0,30.02,20,41
11,15,5,7,8,9,35,400,2704,1082,1091,1126,1302,1303,56,53,90,15,16,0,30.14,23,48
12,18,3,1,36,-8,30,91,337,1110,1102,1132,1201,1185,54,50,86,12,6,0,30.04,24,36
12,13,5,2,33,20,37,404,2586,930,950,987,1154,1166,58,48,70,13,6,0,30.1,27,35
1,22,3,1,67,-3,25,103,447,455,452,477,558,547,53,50,89,5,7,0,30.27,37,48
12,8,7,7,40,-3,11,362,2446,390,387,398,572,561,55,51,86,7,6,0,30.02,39,50
11,11,1,1,71,6,50,140,679,595,601,651,735,733,63,55,75,5,3,0,30.01,36,40
1,1,3,6,44,137,36,85,193,654,791,827,739,868,56,52,87,15,17,0,30.1,26,32
12,12,4,7,30,42,41,261,1635,620,662,703,761,795,59,56,90,4,9,0,30.26,43,26
12,28,6,6,49,3,48,152,791,1014,1017,1065,1106,1101,53,46,77,16,14,0,30.11,24,32
12,23,1,7,34,-15,12,304,2367,947,932,944,1371,1348,49,43,80,15,13,0,29.88,33,27
12,4,3,7,67,16,37,96,447,786,802,839,882,890,55,51,86,4,3,0,29.81,29,31
11,15,5,7,23,50,42,370,2565,1080,1130,1172,1270,1312,56,53,90,15,16,0,30.14,23,48
11,17,7,7,28,-1,22,295,2398,835,834,856,1250,1241,61,46,58,15,6,0,29.99,24,41
1,15,3,1,71,4,16,136,679,1190,1194,1210,1326,1322,47,38,71,11,7,0,29.92,23,18
1,16,4,6,64,17,19,119,462,360,377,396,479,488,52,45,77,7,17,32,29.75,52,31
12,17,2,7,57,-6,8,107,550,1098,1092,1100,1205,1191,54,42,64,5,13,0,30.04,26,35
1,7,2,7,10,0,74,374,2457,1115,1115,1189,1309,1301,53,48,83,15,8,0,30.14,18,38
1,16,4,3,71,65,22,141,679,565,630,652,706,763,48,43,83,10,18,0,29.8,41,38
12,17,2,7,48,-3,16,287,1911,927,924,940,1094,1083,54,40,59,6,6,0,30.05,23,36
11,22,5,6,73,0,44,73,86,669,669,713,742,734,60,50,69,4,7,0,30.15,38,42
11,11,1,7,4,49,36,235,1504,710,759,795,825,866,67,55,66,6,5,0,30.0,30,31
12,15,7,7,75,3,30,273,1735,1152,1155,1185,1305,1300,50,43,77,15,7,0,30.25,20,46
11,3,7,1,17,-2,30,365,2442,1045,1043,1073,1230,1220,62,45,53,16,17,0,29.93,23,37
11,26,2,0,19,39,14,228,1464,1239,1278,1292,1347,1378,51,43,74,15,23,33,29.55,33,28
12,4,3,6,64,-2,31,111,462,364,362,393,475,465,55,50,83,5,12,0,29.82,24,24
11,26,2,1,17,-11,23,374,2442,1045,1034,1057,1239,1220,50,46,86,17,9,0,29.56,26,39
12,3,2,2,8,189,31,414,2704,1085,1274,1305,1319,60,55,51,86,7,3,0,29.87,1,3
12,10,2,2,8,103,17,409,2704,612,715,732,841,936,56,49,77,5,6,0,30.17,19,34
12,21,6,7,20,-2,35,321,2079,365,363,398,506,496,52,48,86,3,10,0,29.99,49,35
12,30,1,7,50,0,20,288,2338,835,835,855,1243,1235,52,46,80,15,8,0,30.11,29,41
12,13,5,8,18,25,12,170,967,1025,1050,1062,1135,1152,58,48,70,13,6,0,30.1,27,35
12,6,5,7,71,-7,24,138,679,360,353,377,498,483,58,51,78,3,13,21,30.01,48,29
12,2,1,7,57,70,16,107,550,1098,1168,1184,1205,1267,56,51,84,1,7,0,30.11,20,46
12,13,5,0,13,22,23,345,2296,909,931,954,1074,1088,58,52,81,16,9,0,30.1,23,37
12,19,4,7,35,80,26,106,414,1180,1260,1286,1286,1358,56,49,77,9,5,0,30.23,34,26
12,8,7,6,70,-5,8,72,190,408,403,411,480,467,57,52,83,15,5,0,29.99,23,24
12,18,3,6,11,184,10,154,807,970,1154,1164,1064,1240,55,49,80,13,7,0,30.06,26,38
11,28,4,6,69,-15,16,77,262,443,428,444,520,497,48,38,68,5,10,0,29.6,44,32
12,3,2,7,50,1,12,294,2338,947,948,960,1361,1354,55,51,86,0,0,0,29.89,25,25
1,16,4,7,62,37,11,102,421,655,692,703,757,786,49,45,86,3,13,0,29.8,34,29
1,9,4,7,54,13,18,289,1846,965,978,996,1134,1139,50,41,71,0,0,0,30.16,28,34
12,19,4,1,36,20,37,91,337,990,1010,1047,1081,1093,56,50,80,4,3,0,30.22,27,39
11,19,2,7,74,-12,14,101,372,485,473,487,586,566,61,50,67,15,31,37,29.81,36,51
12,5,4,6,22,7,27,103,451,647,654,681,750,749,55,50,83,0,0,0,30.04,35,41
12,13,5,7,17,-3,29,376,2442,1061,1058,1087,1257,1246,56,51,84,13,8,0,30.1,24,38
1,13,1,0,19,8,38,245,1464,552,560,598,677,677,56,44,64,15,10,0,30.21,33,44
1,14,2,7,23,-5,56,400,2565,600,595,651,820,807,56,39,53,15,15,0,30.2,30,27
12,21,6,1,36,17,30,91,337,1050,1067,1097,1141,1150,57,40,53,0,0,0,29.84,22,40
12,4,3,7,36,84,52,102,337,735,819,871,837,913,55,50,83,12,3,0,29.83,23,31
11,26,2,1,28,-8,24,309,2398,875,867,891,1304,1288,54,44,69,17,17,0,29.54,22,44
12,25,3,6,2,-19,13,159,848,1073,1054,1067,1172,1145,54,43,66,5,24,0,29.7,24,37
12,29,7,0,36,-5,48,99,337,500,495,543,599,586,56,48,75,17,8,0,30.15,34,53
11,30,6,7,29,-2,22,360,2419,765,763,785,945,935,49,43,80,10,23,0,29.87,23,33
12,1,7,7,60,8,17,334,2254,1161,1169,1186,1315,1315,58,51,78,10,21,0,29.91,22,45
11,27,3,7,35,3,32,98,414,1217,1220,1252,1315,1310,44,37,76,11,5,0,29.55,22,46
12,22,7,7,71,-6,24,133,679,810,804,828,943,929,53,44,71,15,14,0,29.81,24,27
1,4,6,1,4,-9,21,238,1504,915,906,927,1033,1016,55,46,72,15,10,0,30.38,37,27
12,6,5,2,33,10,27,390,2586,1309,1319,1346,79,81,58,52,81,0,0,0,30.03,0,3
11,26,2,3,33,4,15,396,2586,685,689,704,901,897,49,42,77,11,12,0,29.75,31,33
12,19,4,2,33,4,46,414,2586,550,554,600,784,780,57,52,83,5,5,0,30.18,39,27
12,2,1,0,13,96,27,348,2296,681,777,804,849,937,58,52,81,5,6,0,30.03,27,34
1,26,7,1,36,-6,33,94,337,600,594,627,694,680,59,51,75,15,13,0,30.26,30,40
11,14,4,1,29,-11,34,368,2419,440,429,463,628,609,60,51,72,2,6,0,30.07,44,24
1,14,2,3,20,-8,11,330,2079,760,752,763,910,894,55,38,53,15,16,0,30.2,29,31
11,6,3,6,62,23,33,99,421,659,682,715,758,773,60,49,67,16,16,0,29.98,36,41
11,22,5,5,28,-3,14,310,2398,895,892,906,1325,1314,55,45,69,15,8,0,30.18,22,47
12,1,7,6,53,163,24,92,363,1150,1313,1337,1242,1397,55,51,86,3,9,0,29.94,28,20
11,25,1,0,13,-3,30,349,2296,1089,1086,1116,1258,1247,53,40,61,15,14,0,30.08,22,38
12,3,2,6,47,1,27,271,1589,434,435,462,585,578,56,51,84,10,8,0,30.11,32,52
12,13,5,7,57,-2,15,107,550,1098,1096,1111,1205,1195,59,50,72,12,7,0,30.09,27,35
12,7,6,6,62,-7,21,90,421,380,373,394,470,455,61,53,75,11,16,28,29.94,26,21
11,27,3,7,74,-7,21,101,372,415,408,429,516,501,47,41,80,9,9,0,29.55,49,31
12,11,3,7,35,-5,33,98,414,1110,1105,1138,1208,1195,59,55,87,2,5,0,30.16,26,35
1,14,2,1,23,-16,26,405,2565,435,419,445,660,636,54,39,57,8,13,0,30.27,42,17
12,19,4,1,57,16,21,114,550,1185,1201,1222,1299,1307,56,49,77,10,5,0,30.24,22,45
12,15,7,7,29,-4,10,364,2419,390,386,396,574,562,55,40,57,15,15,0,30.22,36,50
12,26,4,6,0,0,19,180,896,360,360,379,480,472,47,35,63,10,5,0,29.91,30,23
11,26,2,7,74,-10,11,89,372,918,908,919,1007,989,48,42,80,10,18,0,29.68,39,29
12,3,2,6,69,-13,12,77,262,443,430,442,520,499,55,50,83,10,8,0,30.11,48,29
12,2,1,1,23,79,42,402,2565,420,499,541,642,713,56,52,87,5,9,0,30.04,35,42
12,8,7,0,54,-2,25,288,1846,914,912,937,1082,1072,55,51,86,16,12,0,30.03,20,28
12,2,1,6,39,50,27,260,1499,383,433,460,523,565,56,52,87,10,12,0,30.04,36,53
11,25,1,7,30,-4,14,260,1635,1230,1226,1240,1370,1358,53,39,59,15,14,0,30.08,33,27
11,26,2,3,3,-2,16,327,2139,894,892,908,1041,1031,48,41,77,3,17,0,29.65,22,25
12,12,4,1,36,-12,32,93,337,510,498,530,603,583,61,57,87,3,6,0,30.29,36,50
12,9,1,7,57,21,44,107,550,668,689,733,775,788,56,50,80,1,6,0,30.16,44,26
1,16,4,6,53,112,155,98,363,652,764,919,750,854,50,42,74,11,10,0,29.83,32,32
11,30,6,8,9,146,12,75,326,1160,1306,1318,1235,1373,53,45,74,3,23,31,29.81,34,26
12,17,2,6,57,3,20,110,550,715,718,738,825,820,54,38,55,0,0,0,30.1,41,24
11,11,1,1,36,-6,24,92,337,690,684,708,782,768,63,55,75,5,3,0,30.01,36,40
12,4,3,7,57,-4,25,114,550,450,446,471,564,552,55,50,83,6,6,0,29.85,33,46
11,6,3,5,28,-2,17,310,2398,1325,1323,1340,315,305,50,48,93,16,10,0,30.02,6,4
12,1,7,0,19,40,19,244,1464,655,695,714,779,811,55,50,83,3,18,0,29.83,40,23
11,25,1,1,50,-10,13,291,2338,800,790,803,1211,1193,54,42,64,15,15,0,30.06,29,33
11,15,5,6,57,-7,16,110,550,715,708,724,825,810,66,53,63,7,7,0,30.14,43,28
11,14,4,0,33,-4,26,405,2586,1275,1271,1297,60,48,59,49,69,9,5,0,30.15,9,8
12,9,1,7,29,130,25,360,2419,750,880,905,930,1052,56,47,72,15,10,0,30.17,23,25
11,1,5,6,53,-4,27,92,363,435,431,458,527,515,57,40,53,0,0,0,30.17,50,29
11,22,5,8,35,-4,23,90,414,1220,1216,1239,1310,1298,55,45,69,15,8,0,30.18,22,47
12,6,5,6,53,-7,31,92,363,900,893,924,992,977,61,49,64,11,17,28,29.93,42,29
11,29,5,7,59,11,18,129,651,1184,1195,1213,1253,1256,44,40,85,11,3,0,29.98,24,33
11,19,2,7,78,-9,14,360,2393,415,406,420,595,578,61,50,67,15,31,37,29.81,36,51
12,2,1,7,65,-3,14,367,2400,408,405,419,595,584,55,51,86,3,14,0,30.05,36,53
12,6,5,3,72,55,30,121,599,900,955,985,961,1008,62,50,65,10,17,0,29.92,42,29
12,14,6,7,29,38,20,360,2419,750,788,808,930,960,55,43,64,15,15,0,30.04,36,25
11,30,6,7,60,0,33,334,2254,1161,1161,1194,1315,1307,54,45,72,10,18,0,29.83,27,44
1,14,2,7,30,-2,24,262,1635,878,876,900,1020,1010,53,41,64,15,12,0,30.2,33,29
11,26,2,6,79,-6,39,150,751,505,499,538,595,581,54,33,45,0,0,0,30.0,36,50
11,8,5,5,50,-8,10,295,2338,850,842,852,1265,1249,53,48,83,16,10,0,30.16,24,41
12,11,3,7,23,162,35,378,2565,510,672,707,708,862,58,52,81,6,3,0,30.17,32,31
11,24,7,2,33,-8,15,397,2586,562,554,569,779,763,61,49,64,6,5,0,30.12,35,36
12,22,7,7,54,-3,24,279,1846,509,506,530,668,657,52,49,89,15,13,0,29.76,42,25
12,14,6,0,19,3,27,240,1464,1349,1352,1379,29,24,51,41,68,16,15,0,30.07,8,3
12,31,2,7,36,-4,17,98,337,485,481,498,583,571,52,44,74,4,5,0,30.17,34,50
1,12,7,7,71,-4,74,134,679,809,805,879,943,931,53,43,69,15,17,0,30.15,23,28
12,11,3,6,22,0,41,103,451,647,647,688,750,742,56,52,87,6,6,0,30.18,35,40
1,17,5,6,24,-1,39,74,158,516,515,554,590,581,48,40,74,1,7,0,30.31,38,50
12,29,7,1,36,38,36,91,337,1110,1148,1184,1201,1231,52,49,89,1,6,0,29.97,30,42
1,24,5,1,35,10,73,100,414,695,705,778,795,797,59,51,75,5,3,0,30.12,32,32
12,13,5,1,71,-1,24,140,679,810,809,833,950,941,58,53,84,4,6,0,30.11,24,34
1,15,3,0,59,-10,8,127,651,1268,1258,1266,1335,1317,47,38,71,11,7,0,29.92,18,39
1,25,6,1,36,40,50,94,337,690,730,780,784,816,55,52,89,2,3,0,30.09,26,25
11,30,6,7,30,90,33,256,1635,880,970,1003,1016,1098,53,43,69,3,15,0,29.85,20,32
1,10,5,1,36,-8,29,94,337,1140,1132,1161,1234,1218,52,42,69,17,6,0,30.29,30,39
12,13,5,7,36,-4,18,87,337,1185,1181,1199,1272,1260,58,53,84,13,6,0,30.09,18,44
12,14,6,6,16,0,17,254,1476,480,480,497,614,606,57,45,64,15,25,0,30.09,41,20
12,22,7,7,74,34,18,93,372,485,519,537,578,604,52,50,93,16,12,0,29.75,42,25
12,1,7,0,19,-1,17,232,1464,300,299,316,412,403,55,48,77,3,17,0,29.83,25,8
1,23,4,1,57,-8,21,110,550,360,352,373,470,454,50,47,89,10,5,0,30.22,27,25
1,13,1,0,33,-4,25,406,2586,1273,1269,1294,59,47,51,48,89,9,10,0,30.12,7,9
12,16,1,0,33,-2,21,400,2586,660,658,679,880,870,55,37,51,0,0,0,30.27,31,33
12,1,7,7,18,46,13,167,967,876,922,935,983,1021,58,50,75,10,15,26,29.85,24,29
12,7,6,1,57,25,47,114,550,1370,1395,2,44,61,55,53,93,1,9,0,29.93,1,1
11,20,3,7,36,-6,21,87,337,1260,1254,1275,1347,1333,56,40,55,15,12,0,29.61,29,26
11,26,2,1,48,0,18,306,1911,1170,1170,1188,1356,1348,54,43,66,15,21,0,29.55,33,28
12,28,6,6,9,-2,20,95,326,430,428,448,525,515,48,43,83,0,0,0,30.19,49,35
1,21,2,7,36,-6,49,105,337,645,639,688,750,736,58,48,70,9,12,0,30.1,39,36
1,16,4,3,33,-4,24,415,2586,495,491,515,730,718,47,43,86,10,15,0,29.79,33,42
1,20,1,6,56,-6,11,126,710,1154,1148,1159,1280,1266,53,43,69,12,7,0,30.04,18,41
11,20,3,1,35,108,33,100,414,760,868,901,860,960,62,41,46,15,17,0,29.51,38,28
12,18,3,6,63,68,27,73,199,1088,1156,1183,1161,1221,55,49,80,13,7,0,30.06,26,38
11,26,2,6,24,-10,19,65,158,613,603,622,678,660,55,34,45,13,8,0,29.92,35,39
11,17,7,1,35,4,30,100,414,760,764,794,860,856,73,47,39,7,3,0,30.01,31,31
11,30,6,2,25,78,14,389,2584,1160,1238,1252,1369,1439,56,46,69,10,22,0,29.84,33,27
11,6,3,7,18,-1,39,163,967,1035,1034,1073,1138,1129,55,48,77,16,17,0,29.99,22,37
12,2,1,8,67,112,14,100,447,680,792,806,780,884,56,52,87,1,10,0,30.02,32,35
12,7,6,7,28,-15,18,296,2398,480,465,483,896,873,62,56,80,9,28,33,29.87,28,30
1,13,1,6,69,-4,27,81,262,1112,1108,1135,1193,1181,54,44,69,11,5,0,30.17,23,32
11,26,2,1,57,146,18,114,550,985,1131,1149,1099,1237,50,46,86,17,9,0,29.56,26,39
1,11,6,0,19,86,34,240,1464,1139,1225,1259,1259,1337,50,43,77,15,9,0,30.21,19,13
1,27,1,7,71,-8,31,134,679,809,801,832,943,927,59,49,69,15,13,0,30.36,25,28
12,9,1,7,67,20,29,96,447,786,806,835,882,894,56,50,80,1,3,0,30.16,31,32
12,14,6,0,43,3,14,384,2585,1235,1238,1252,1439,1434,53,42,66,8,14,0,30.06,21,12
12,7,6,2,37,-3,34,93,354,405,402,436,498,487,62,53,72,11,21,32,29.93,48,29
1,7,2,5,28,0,11,310,2398,1330,1330,1341,320,312,44,37,76,0,0,0,30.26,4,2
12,11,3,7,23,-3,21,370,2565,900,897,918,1090,1079,58,54,87,6,5,0,30.16,22,23
1,15,3,2,33,-3,15,402,2586,1309,1306,1321,91,80,46,40,79,0,0,0,30.16,1,3
1,7,2,7,29,-5,25,376,2419,1325,1320,1345,81,68,48,40,74,9,3,0,30.3,0,3
11,30,6,6,79,8,13,154,751,360,368,381,454,454,46,39,76,10,9,0,30.0,28,25
12,18,3,7,22,-4,25,101,451,360,356,381,461,449,50,47,89,3,16,0,29.98,24,24
12,29,7,7,50,6,16,297,2338,1439,5,21,416,414,52,47,83,0,0,0,30.11,21,11
1,27,1,7,35,21,35,106,414,1118,1139,1174,1224,1237,54,48,80,15,9,0,30.38,29,41
1,16,4,7,67,78,71,100,447,450,528,599,550,620,48,41,77,11,13,0,29.82,44,19
1,28,2,7,4,-3,19,239,1504,360,357,376,479,468,52,49,89,10,5,0,30.34,27,23
1,16,4,0,54,6,22,297,1846,655,661,683,832,830,49,40,71,11,9,0,29.82,34,29
12,7,6,7,17,1,32,376,2442,1061,1062,1094,1257,1250,61,53,75,12,12,0,29.92,18,31
11,12,2,6,69,-6,13,77,262,443,437,450,520,506,58,51,78,0,0,0,30.08,48,28
11,7,4,0,19,68,44,246,1464,550,618,662,676,736,59,50,72,5,3,0,30.09,37,40
12,11,3,0,33,26,38,404,2586,1065,1091,1129,1289,1307,58,54,87,3,3,0,30.16,16,44
11,6,3,6,53,97,10,92,363,1150,1247,1257,1242,1331,50,48,93,16,10,0,30.02,28,27
1,10,5,1,57,-15,15,110,550,815,800,815,925,902,56,46,69,15,15,0,30.26,24,27
12,19,4,6,24,-14,20,71,158,620,606,626,691,669,55,51,86,1,6,0,30.2,38,36
11,10,7,6,61,-8,11,126,620,399,391,402,525,509,52,49,89,16,6,0,30.11,47,27
1,28,2,1,36,11,39,94,337,690,701,740,784,787,59,51,75,17,6,0,30.28,29,27
12,2,1,7,35,16,40,98,414,710,726,766,808,816,58,52,81,1,13,0,30.01,40,26
1,2,4,1,23,-7,17,402,2565,420,413,430,642,627,53,49,86,1,5,0,30.16,42,26
12,2,1,8,18,83,21,165,967,1380,23,44,45,120,54,50,86,1,14,0,29.93,1,0
12,7,6,6,9,156,15,89,326,682,838,853,771,919,62,55,78,12,26,47,29.87,13,32
12,6,5,7,65,0,19,366,2400,404,404,423,590,582,59,51,75,1,15,0,30.01,36,49
12,19,4,7,74,2,16,93,372,1017,1019,1035,1110,1104,56,50,80,4,3,0,30.22,27,39
12,10,2,1,23,71,25,402,2565,1150,1221,1246,1372,1435,55,51,86,2,5,0,30.23,21,16
12,6,5,6,72,-7,61,145,599,420,413,474,505,490,58,51,78,3,13,21,30.01,48,29
12,10,2,6,46,-10,12,288,1772,925,915,927,1093,1075,56,47,72,0,0,0,30.16,22,24
11,30,6,7,35,86,47,98,414,941,1027,1074,1039,1117,53,43,69,3,15,0,29.85,20,32
1,27,1,0,36,-2,38,94,337,751,749,787,845,835,59,49,69,15,9,0,30.36,31,31
11,26,2,2,33,-7,19,399,2586,929,922,941,1148,1133,49,46,90,9,36,44,29.52,22,37
12,9,1,1,35,-5,24,100,414,430,425,449,530,517,52,50,93,10,3,0,30.19,50,30
11,30,6,1,71,136,14,137,679,1260,1396,1410,1397,85,56,47,72,3,29,33,29.8,3,6
12,13,5,6,7,12,33,122,522,530,542,575,592,596,56,52,87,16,9,0,30.24,37,49
12,12,4,2,37,-4,37,86,354,833,829,866,919,907,58,56,93,2,3,0,30.26,24,36
1,6,1,6,1,-1,5,80,250,445,444,449,525,516,52,42,69,0,0,0,30.51,49,33
12,3,2,3,3,12,13,328,2139,1029,1041,1054,1177,1181,57,52,83,0,0,0,29.93,26,33
12,21,6,7,57,-7,12,111,550,866,859,871,977,962,61,39,44,0,0,0,29.89,36,29
12,7,6,7,18,7,15,167,967,570,577,592,677,676,61,55,81,9,31,44,29.91,31,40
11,15,5,7,38,-2,20,307,2447,1330,1328,1348,317,307,57,50,77,9,3,0,30.16,6,4
12,7,6,6,73,116,13,59,86,950,1066,1079,1009,1117,60,54,80,17,9,0,29.9,19,32
12,5,4,7,57,-9,16,107,550,668,659,675,775,758,55,50,83,0,0,0,30.04,35,41
12,25,3,7,54,-5,76,286,1846,561,556,632,727,714,50,44,80,3,10,0,29.79,32,36
12,16,1,1,33,-8,23,407,2586,420,412,435,647,631,53,40,61,1,3,0,30.36,43,24
1,26,7,1,36,-2,42,94,337,690,688,730,784,774,60,51,72,15,16,0,30.26,37,33
1,17,5,7,29,-6,14,376,2419,495,489,503,691,677,50,42,74,2,5,0,30.31,34,43
12,31,2,7,54,6,64,290,1846,360,366,430,530,528,49,42,77,11,5,0,30.16,48,34
11,27,3,0,43,0,51,382,2585,1235,1235,1286,1437,1429,44,38,79,13,3,0,29.56,25,20
12,20,5,3,71,112,25,142,679,616,728,753,758,862,56,48,75,5,5,0,30.14,27,30
12,13,5,7,9,-1,29,89,326,431,430,459,520,511,55,53,93,0,0,0,30.21,47,29
1,4,6,7,71,-9,21,136,679,1118,1109,1130,1254,1237,53,45,74,15,15,0,30.41,26,40
11,20,3,7,9,-12,32,89,326,439,427,459,528,508,60,44,55,15,13,0,29.56,49,30
1,6,1,6,36,-7,25,85,337,590,583,608,675,660,55,42,62,2,3,0,30.46,36,45
12,8,7,5,28,-8,12,310,2398,1330,1322,1334,320,304,55,52,89,12,3,0,29.95,4,3
12,6,5,7,30,13,41,261,1635,620,633,674,761,766,65,48,54,10,20,0,29.93,36,42
12,7,6,6,72,-7,32,145,599,420,413,445,505,490,62,53,72,11,21,32,29.93,48,29
12,9,1,7,68,75,24,238,1482,1165,1240,1264,1283,1350,56,45,67,0,0,0,30.2,29,27
11,8,5,3,71,48,31,137,679,545,593,624,682,722,61,51,70,8,14,0,30.15,37,41
1,9,4,7,67,-3,25,105,447,375,372,397,480,469,54,45,72,16,22,31,29.98,28,25
11,12,2,7,50,8,12,294,2338,1439,7,19,413,413,50,47,89,15,6,0,30.04,26,6
1,27,1,6,56,3,15,126,710,360,363,378,486,481,54,49,83,2,3,0,30.39,52,31
12,1,7,7,35,0,40,98,414,651,651,691,749,741,56,50,80,3,16,0,29.85,37,41
1,8,3,6,24,-5,11,74,158,400,395,406,474,461,50,46,86,16,5,0,30.14,27,24
12,2,1,1,28,-8,29,309,2398,875,867,896,1304,1288,56,51,84,1,7,0,30.11,20,46
11,3,7,6,62,-1,28,90,421,690,689,717,780,771,65,48,54,5,3,0,29.96,34,38
12,1,7,7,30,59,25,259,1635,1005,1064,1089,1144,1195,56,50,80,1,17,0,29.88,28,36
11,27,3,6,53,22,29,92,363,903,925,954,995,1009,47,37,68,12,8,0,29.51,38,29
11,22,5,7,36,-7,65,98,337,480,473,538,578,563,55,48,77,1,5,0,30.18,37,49
11,1,5,7,65,6,14,368,2400,1123,1129,1143,1311,1309,60,29,31,12,3,0,30.1,19,48
1,6,1,5,28,0,16,310,2398,1330,1330,1346,320,312,44,39,82,12,5,0,30.5,3,2
12,14,6,0,54,22,10,288,1846,914,936,946,1082,1096,55,44,67,15,13,0,30.02,19,32
11,10,7,7,36,-4,53,102,337,570,566,619,672,660,56,50,80,5,3,0,30.05,32,40
12,28,6,1,57,52,12,114,550,1265,1317,1329,1379,1423,54,48,80,15,9,0,30.14,33,26
11,30,6,7,57,35,10,107,550,1201,1236,1246,1308,1335,53,45,74,3,23,31,29.81,34,26
12,14,6,6,0,-5,11,163,896,924,919,930,1027,1014,55,43,64,17,12,0,30.02,36,25
11,4,1,1,36,-6,21,85,337,1285,1279,1300,1370,1356,53,46,77,15,6,0,30.0,29,28
11,2,6,7,28,745,33,310,2398,1367,672,705,417,1154,62,33,34,15,7,0,30.02,19,35
11,30,6,1,67,34,44,99,447,850,884,928,949,975,49,43,80,10,23,0,29.87,39,23
12,1,7,1,33,53,35,407,2586,690,743,778,917,962,55,52,89,3,17,0,29.84,41,29
1,18,6,1,35,-20,27,100,414,595,575,602,695,667,50,41,71,1,6,0,30.33,33,41
12,21,6,7,48,55,12,294,1911,927,982,994,1101,1148,57,40,53,0,0,0,29.84,22,40
12,2,1,7,23,93,49,389,2565,1260,1353,1402,29,114,55,50,83,1,9,0,29.93,2,5
12,1,7,3,36,166,35,88,337,779,945,980,867,1025,58,50,75,10,15,26,29.85,24,29
