MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEP_DELAY,TAXI_OUT,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_M,DEP_TIME_M,WHEELS_OFF_M,CRS_ARR_M,Pred_Wheels_On,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Condition,sch_dep,sch_arr
12,16,1,WN,LAS,-3,9,100,414,740,737,746,840,829,55,36,49,VAR,3,0,30.28,Fair,43,26
1,23,4,OO,ONT,-7,11,99,363,1150,1143,1154,1249,1234,53,49,86,CALM,0,0,30.12,Cloudy,32,41
1,11,6,UA,SLC,-8,48,133,599,1065,1057,1105,1138,1122,52,42,69,W,12,0,30.2,Fair,15,29
1,8,3,UA,DTW,-9,50,327,2079,430,421,471,577,560,55,47,74,W,10,0,30.15,Partly Cloudy,39,48
1,15,3,UA,ORD,4,22,304,1846,1219,1223,1245,1403,1399,50,39,66,SE,13,0,29.91,Cloudy,21,16
12,14,6,AS,LAS,2,17,100,414,515,517,534,615,609,57,45,64,W,25,0,30.09,Partly Cloudy / Windy,41,20
1,3,5,OO,BOI,-6,7,121,522,689,683,690,750,736,55,46,72,NE,6,0,30.19,Mostly Cloudy,38,39
11,19,2,OO,BOI,-2,16,120,522,760,758,774,820,810,61,50,67,W,26,39,29.71,Partly Cloudy / Windy,37,26
1,7,2,OO,SNA,-3,25,93,372,1210,1207,1232,1303,1292,53,48,83,W,8,0,30.14,Light Rain,18,38
11,12,2,WN,PHX,-4,9,120,651,1375,1371,1380,1435,1423,53,48,83,WNW,12,0,30.01,Partly Cloudy,20,19
12,29,7,UA,SEA,-6,44,133,679,1160,1154,1198,1293,1279,52,49,89,ENE,12,0,29.99,Light Rain,22,43
1,31,5,OO,SLC,66,16,125,599,980,1046,1062,1045,1103,61,50,67,NNW,5,0,30.28,Partly Cloudy,29,34
1,1,3,OO,EGE,11,33,170,847,903,914,947,1013,1016,56,53,90,W,17,0,30.08,Cloudy,35,25
1,21,2,DL,JFK,-3,28,406,2586,420,417,445,646,635,56,48,75,S,10,0,30.14,Cloudy,41,16
11,24,7,OO,PSP,-2,26,99,421,659,657,683,758,748,61,49,64,NNE,5,0,30.12,Mostly Cloudy,35,36
1,18,6,OO,PSP,-10,8,100,421,960,950,958,1060,1042,53,44,71,NE,8,0,30.26,Mostly Cloudy,21,21
12,22,7,AA,CLT,-6,13,354,2296,1259,1253,1266,1433,1419,50,43,77,CALM,0,0,29.91,Fair,32,21
11,27,3,WN,PHX,31,10,130,651,795,826,836,865,888,50,37,61,W,12,0,29.51,Mostly Cloudy,33,34
11,5,2,WN,DEN,-3,9,170,967,790,787,796,900,889,64,48,56,WNW,15,0,29.98,Fair,30,30
12,9,1,OO,BUR,112,21,89,326,980,1092,1113,1069,1173,55,46,72,WNW,6,0,30.19,Mostly Cloudy,27,35
11,28,4,OO,MCI,-1,10,260,1499,375,374,384,515,506,48,38,68,NE,10,0,29.6,Partly Cloudy,44,32
12,11,3,UA,PDX,-9,17,107,550,668,659,676,775,758,56,52,87,NNE,6,0,30.18,Cloudy,35,40
12,29,7,OO,PSP,-7,43,107,421,488,481,524,595,580,56,48,75,WSW,8,0,30.15,Cloudy,34,53
11,7,4,AA,DFW,68,44,246,1464,550,618,662,676,736,59,50,72,NE,3,0,30.09,Partly Cloudy,37,40
12,22,7,B6,FLL,-3,13,391,2584,499,496,509,710,699,55,49,80,W,14,0,29.76,Mostly Cloudy,33,37
1,20,1,DL,MSP,-2,37,270,1589,549,547,584,699,689,50,43,77,E,6,0,30.04,Cloudy,33,44
1,6,1,UA,PDX,-6,22,111,550,837,831,853,948,934,58,43,58,N,5,0,30.39,Fair,26,30
11,7,4,UA,PDX,-7,16,107,550,1098,1091,1107,1205,1190,53,48,83,WNW,14,0,30.13,Mostly Cloudy,27,34
11,14,4,DL,SEA,160,30,138,679,450,610,640,588,740,61,52,72,SSW,10,0,30.08,Cloudy,37,39
12,6,5,AA,ORD,45,23,288,1846,914,959,982,1082,1119,60,51,72,SSE,16,0,29.91,Light Rain,23,38
11,3,7,UA,LAS,-4,12,98,414,1082,1078,1090,1180,1168,62,39,43,WNW,15,0,29.93,Fair,30,36
12,6,5,UA,PDX,103,17,107,550,978,1081,1098,1085,1180,59,52,78,SE,21,0,29.91,Cloudy / Windy,28,35
11,11,1,AS,SAN,-6,10,99,447,1240,1234,1244,1339,1325,62,45,53,W,7,0,30.04,Partly Cloudy,31,28
1,3,5,AS,SAN,-3,21,100,447,440,437,458,540,529,51,45,80,CALM,0,0,30.21,Mostly Cloudy,51,36
1,17,5,UA,OGG,124,9,297,2338,1353,37,46,330,446,42,38,85,S,3,0,30.28,Mostly Cloudy,26,26
11,9,6,UA,MCO,-6,13,362,2446,533,527,540,715,701,55,50,83,ENE,3,0,30.12,Haze,35,42
12,18,3,DL,DTW,86,20,325,2079,989,1075,1095,1134,1212,55,49,80,SW,7,0,30.06,Mostly Cloudy,26,38
11,30,6,AS,JFK,104,30,410,2586,995,1099,1129,1225,1321,53,45,74,ESE,23,31,29.81,Cloudy / Windy,34,26
11,15,5,DL,ATL,19,31,327,2139,894,913,944,1041,1052,59,53,81,W,18,0,30.14,Mostly Cloudy,23,24
12,12,4,B6,BOS,45,29,408,2704,960,1005,1034,1188,1225,59,56,90,NNW,5,0,30.26,Cloudy,25,35
1,24,5,OO,MSP,-1,32,288,1589,1148,1147,1179,1316,1307,55,53,93,WNW,9,0,30.14,Cloudy,19,42
12,17,2,UA,DEN,12,10,163,967,805,817,827,908,912,54,39,57,ENE,5,0,30.07,Cloudy,21,33
12,9,1,AA,DFW,47,12,247,1464,550,597,609,677,716,55,50,83,E,8,0,30.16,Cloudy,35,41
12,21,6,OO,MSP,45,18,285,1589,434,479,497,599,636,56,45,67,N,3,0,30.0,Cloudy,41,26
11,24,7,UA,RDU,-7,13,367,2400,405,398,411,592,577,59,49,69,N,3,0,30.2,Fair,38,51
12,18,3,OO,MFR,176,33,86,329,638,814,847,724,892,58,50,75,WSW,7,0,29.97,Mostly Cloudy,31,34
11,22,5,AA,DFW,-1,38,236,1464,427,426,464,543,534,55,48,77,ESE,7,0,30.17,Fair,49,31
12,27,5,DL,ATL,-2,14,328,2139,491,489,503,639,629,53,42,66,CALM,0,0,30.09,Mostly Cloudy,41,24
12,13,5,OO,SLC,67,22,137,599,1171,1238,1260,1248,1307,58,53,84,SW,6,0,30.09,Cloudy,18,44
12,26,4,AS,PDX,81,14,114,550,1185,1266,1280,1299,1372,50,37,61,W,7,0,29.99,Fair,33,27
1,18,6,OO,OKC,-5,12,247,1384,468,463,475,595,582,47,40,77,E,5,0,30.36,Mostly Cloudy,38,48
12,16,1,UA,IAH,31,24,259,1635,1000,1031,1055,1139,1162,53,36,52,ENE,10,0,30.27,Partly Cloudy,27,35
11,10,7,WN,DEN,-1,11,170,967,765,764,775,875,866,61,50,67,WNW,15,0,29.99,Fair,31,31
12,11,3,B6,JFK,-6,45,393,2586,428,422,467,641,627,56,51,84,NNE,5,0,30.22,Cloudy,43,22
12,1,7,DL,MSP,164,24,266,1589,1239,1403,1427,1385,101,55,50,83,E,9,0,29.93,Light Rain,1,9
11,27,3,DL,SEA,24,24,137,679,545,569,593,682,698,50,38,63,WNW,10,0,29.54,Cloudy,33,44
1,13,1,AA,LAX,-2,34,94,337,751,749,783,845,835,55,42,62,W,10,0,30.19,Mostly Cloudy,33,30
11,13,3,OO,SLC,-1,10,135,599,960,959,969,1035,1026,56,49,77,WNW,13,0,29.96,Cloudy,22,21
11,15,5,UA,OGG,0,9,294,2338,941,941,950,1355,1347,55,53,93,W,13,0,30.15,Mostly Cloudy,32,26
1,20,1,OO,JAC,-6,14,167,737,894,888,902,1001,987,56,44,64,E,3,0,30.01,Mostly Cloudy,36,30
1,23,4,OO,MSN,-1,39,300,1772,926,925,964,1106,1097,56,48,75,S,3,0,30.11,Cloudy,28,34
11,8,5,OO,PDX,35,21,110,550,715,750,771,825,852,58,49,72,WNW,20,0,30.14,Fair,29,30
1,16,4,UA,IAD,39,14,375,2419,1125,1164,1178,1320,1351,48,40,74,CALM,0,0,30.05,Partly Cloudy,29,20
12,2,1,AS,PDX,137,19,114,550,985,1122,1141,1099,1228,56,51,84,SSE,3,0,30.09,Partly Cloudy,27,40
1,30,4,WN,SAN,6,11,100,447,850,856,867,950,948,61,53,75,N,3,0,30.21,Mostly Cloudy,26,29
12,19,4,OO,PSC,-3,30,124,620,385,382,412,509,498,53,49,86,SSE,6,0,30.21,Mostly Cloudy,51,37
11,1,5,WN,DEN,0,18,170,967,585,585,603,695,687,62,40,44,NNE,5,0,30.14,Fair,31,41
11,19,2,AS,PDX,-15,29,114,550,615,600,629,729,706,61,50,67,W,28,0,29.76,Fair / Windy,34,40
11,14,4,UA,ORD,3,27,284,1846,975,978,1005,1139,1134,59,51,75,SW,8,0,30.1,Mostly Cloudy,22,39
11,27,3,AA,ORD,-1,40,291,1846,1215,1214,1254,1386,1377,44,38,79,SW,3,0,29.56,Mostly Cloudy,34,27
12,6,5,HA,OGG,-8,8,300,2338,850,842,850,1270,1254,59,52,78,SE,14,25,29.91,Light Rain,25,38
11,28,4,UA,IAD,-3,31,350,2419,1050,1047,1078,1220,1209,44,37,76,W,7,0,29.62,Partly Cloudy,10,15
12,4,3,UA,KOA,-3,10,303,2367,805,802,812,1228,1217,55,50,83,ESE,3,0,29.9,Cloudy,26,36
1,6,1,UA,LAS,0,14,106,414,890,890,904,996,988,57,37,47,NNW,5,0,30.38,Fair,38,30
11,19,2,OO,ABQ,-1,9,175,896,360,359,368,475,466,55,51,86,W,28,37,29.79,Mostly Cloudy / Windy,23,23
12,12,4,UA,LAX,-7,23,87,337,1020,1013,1036,1107,1092,59,56,90,E,5,0,30.27,Mostly Cloudy,23,37
12,20,5,UA,SEA,-3,20,136,679,1118,1115,1135,1254,1243,55,49,80,NNW,5,0,30.12,Fair,29,41
12,3,2,WN,LAX,-1,37,90,337,630,629,666,720,711,61,51,70,ESE,9,0,30.05,Mostly Cloudy,36,43
1,28,2,OO,EUG,-7,16,111,451,360,353,369,471,456,52,49,89,SE,5,0,30.34,Cloudy,27,23
1,10,5,OO,SMF,121,13,66,86,676,797,810,742,855,56,43,62,N,6,0,30.26,Mostly Cloudy,32,31
11,29,5,B6,JFK,-7,16,399,2586,929,922,938,1148,1133,48,41,77,SSE,8,0,29.92,Mostly Cloudy,17,29
1,3,5,AS,SEA,5,16,140,679,1350,1355,1371,50,47,54,46,75,SE,9,0,30.25,Partly Cloudy,12,9
12,5,4,AA,PHL,-7,16,382,2521,489,482,498,691,676,56,50,80,ENE,6,0,30.06,Cloudy,37,40
1,28,2,AS,AUS,-16,29,245,1504,915,899,928,1040,1016,56,48,75,W,10,0,30.27,Cloudy,33,29
1,20,1,OO,TUS,-1,15,153,751,502,501,516,595,586,50,43,77,SE,3,0,30.05,Cloudy,39,49
12,7,6,B6,BOS,204,18,408,2704,960,1164,1182,1188,1384,60,53,78,SSW,9,21,29.94,Cloudy,21,12
12,25,3,AA,PHX,54,23,133,651,539,593,616,612,658,50,44,80,ESE,10,0,29.79,Cloudy,43,20
12,4,3,UA,EWR,-2,37,381,2565,660,658,695,861,851,55,51,86,N,3,0,29.81,Cloudy,29,31
11,18,1,F9,ATL,-8,23,335,2139,537,529,552,692,676,65,54,68,NNE,6,0,29.92,Fair,34,40
1,23,4,AA,PHX,-5,14,133,651,541,536,550,614,601,55,48,77,E,5,0,30.23,Mostly Cloudy,44,19
1,6,1,AS,HNL,1,35,315,2398,875,876,911,1310,1303,51,39,63,CALM,0,0,30.36,Fair,17,47
12,15,7,OO,SMF,0,11,74,86,603,603,614,677,669,55,41,59,W,10,0,30.22,Fair,31,39
11,9,6,AA,JFK,-8,20,401,2586,420,412,432,641,625,52,50,93,VAR,3,0,30.16,Fog,41,22
1,12,7,WN,LAS,45,9,100,414,1255,1300,1309,1355,1392,53,45,74,SW,9,0,30.16,Mostly Cloudy,22,18
1,6,1,OO,SBA,-3,11,81,262,360,357,368,441,430,45,40,82,SSW,5,0,30.49,Fair,26,23
11,10,7,OO,SNA,-9,13,93,372,790,781,794,883,866,61,50,67,WNW,15,0,29.99,Fair,31,31
11,5,2,OO,RNO,-9,13,80,192,585,576,589,665,648,58,52,81,ENE,5,0,30.06,Fair,43,23
12,24,2,OO,ASE,6,16,180,848,460,466,482,580,578,54,42,64,NW,6,0,29.95,Partly Cloudy,35,52
1,24,5,AS,EWR,-13,27,408,2565,1180,1167,1194,1408,1387,55,52,89,WNW,7,0,30.15,Cloudy,22,20
11,8,5,UA,SNA,-4,19,101,372,615,611,630,716,704,58,51,78,NNE,6,0,30.18,Haze,35,41
1,26,7,B6,JFK,-8,20,414,2586,540,532,552,774,758,60,51,72,W,16,0,30.26,Mostly Cloudy,37,33
12,31,2,OO,PSP,-9,12,90,421,1220,1211,1223,1310,1293,53,49,86,W,12,0,30.13,Cloudy,20,41
1,18,6,DL,CVG,14,32,310,2036,435,449,481,565,571,47,40,77,E,5,0,30.36,Mostly Cloudy,38,48
11,25,1,WN,SAN,0,11,100,447,795,795,806,895,887,58,41,53,WNW,24,30,30.03,Fair / Windy,30,35
12,30,1,OO,STS,-5,11,50,66,380,375,386,430,417,48,42,80,S,5,0,30.13,Fair,23,12
1,31,5,AS,SEA,24,14,135,679,1045,1069,1083,1180,1196,59,49,69,S,3,0,30.3,Fair,21,31
1,31,5,AS,DCA,-6,20,380,2442,1030,1024,1044,1230,1216,59,49,69,S,3,0,30.3,Fair,29,42
12,17,2,UA,KOA,2,11,303,2367,805,807,818,1228,1222,54,42,64,ENE,13,0,30.02,Mostly Cloudy,23,36
12,2,1,WN,DEN,0,14,175,967,360,360,374,475,467,56,50,80,SE,9,20,29.99,Cloudy,27,27
12,24,2,AS,IAD,-7,11,372,2419,1140,1133,1144,1332,1317,50,42,74,SSW,9,0,29.88,Cloudy,17,45
11,19,2,UA,SEA,-6,14,139,679,575,569,583,714,700,61,50,67,W,28,0,29.76,Fair / Windy,34,40
1,4,6,AS,AUS,-6,19,240,1504,420,414,433,540,526,54,49,83,VAR,3,0,30.4,Mostly Cloudy,47,34
11,2,6,DL,ATL,0,15,311,2139,595,595,610,726,718,66,44,45,NNE,3,0,30.06,Fair,33,46
12,31,2,UA,BOS,21,16,415,2704,1083,1104,1120,1318,1331,54,49,83,WNW,10,0,30.15,Mostly Cloudy,24,23
12,19,4,DL,ATL,-3,17,328,2139,1029,1026,1043,1177,1166,55,51,86,N,3,0,30.23,Mostly Cloudy,28,38
12,31,2,WN,DEN,-1,8,160,967,1260,1259,1267,1360,1351,54,49,83,WNW,10,0,30.15,Mostly Cloudy,24,23
11,30,6,WN,DEN,150,28,165,967,1325,35,63,1430,132,56,47,72,SE,20,0,29.81,Mostly Cloudy,2,1
11,8,5,OO,SNA,-11,37,93,372,790,779,816,883,864,58,49,72,WNW,20,0,30.14,Fair,29,30
1,3,5,UA,EWR,-2,19,394,2565,960,958,977,1174,1164,54,45,72,CALM,0,0,30.21,Partly Cloudy,24,35
1,31,5,DL,CVG,-2,9,316,2036,435,433,442,571,561,53,50,89,N,5,0,30.32,Fog,39,52
1,2,4,UA,PHL,-1,17,386,2521,377,376,393,583,574,52,49,89,CALM,0,0,30.16,Mostly Cloudy,33,52
1,10,5,WN,BUR,7,12,80,326,1195,1202,1214,1275,1274,53,42,66,W,6,0,30.3,Mostly Cloudy,18,43
11,16,6,UA,BOS,5,13,400,2704,505,510,523,725,722,56,53,90,NNE,3,0,30.1,Fog,35,36
1,10,5,AS,LAS,169,19,105,414,925,1094,1113,1030,1191,52,42,69,W,8,0,30.29,Mostly Cloudy,23,30
11,19,2,OO,BUR,19,21,89,326,677,696,717,766,777,61,50,67,W,26,39,29.71,Partly Cloudy / Windy,35,38
12,6,5,UA,LAX,-1,34,102,337,735,734,768,837,828,64,49,58,S,15,0,29.92,Mostly Cloudy,46,27
11,17,7,DL,ATL,12,18,331,2139,650,662,680,801,805,72,51,48,NNE,3,0,30.02,Fair,37,29
1,26,7,OO,DAL,-9,12,260,1476,1095,1086,1098,1235,1218,54,46,75,W,22,0,30.28,Fair / Windy,30,43
11,18,1,OO,MRY,55,10,52,77,880,935,945,932,979,66,56,70,VAR,5,0,29.83,Fair,40,29
1,23,4,AS,MCO,-8,13,369,2446,1145,1137,1150,1334,1318,54,49,83,SE,5,0,30.13,Mostly Cloudy,18,41
11,1,5,OO,TUS,-6,10,154,751,300,294,304,454,440,56,36,47,CALM,0,0,30.16,Fair,28,23
12,31,2,UA,OGG,-1,9,288,2338,835,834,843,1243,1234,53,47,80,WNW,10,0,30.13,Mostly Cloudy,19,36
12,16,1,HA,OGG,0,12,300,2338,850,850,862,1270,1262,50,39,66,ENE,13,0,30.27,Partly Cloudy,17,43
11,24,7,DL,SEA,-3,24,144,679,495,492,516,639,628,59,48,67,ENE,5,0,30.17,Partly Cloudy,43,22
12,21,6,UA,KOA,-4,13,304,2367,805,801,814,1229,1217,55,45,69,E,7,0,29.82,Cloudy,31,41
12,2,1,AS,LAX,122,27,91,337,1050,1172,1199,1141,1255,56,51,84,SSE,3,0,30.09,Partly Cloudy,27,40
12,6,5,OO,MRY,44,16,52,77,880,924,940,932,968,61,49,64,SSE,17,28,29.93,Mostly Cloudy,42,29
12,7,6,AS,SAN,89,27,99,447,1040,1129,1156,1139,1220,61,53,75,SSW,12,0,29.92,Mostly Cloudy,18,31
1,14,2,B6,BOS,-15,16,417,2704,1295,1280,1296,92,69,52,48,86,WNW,18,0,30.12,Light Rain,0,3
1,30,4,UA,MCO,10,18,362,2446,1085,1095,1113,1267,1269,55,50,83,WNW,8,0,30.26,Fair,18,42
11,30,6,UA,LAX,77,29,87,337,1185,1262,1291,1272,1341,53,45,74,ESE,23,31,29.81,Cloudy / Windy,34,26
1,31,5,AS,MCO,77,8,369,2446,1145,1222,1230,1334,1403,55,51,86,CALM,0,0,30.31,Fair,21,19
12,21,6,UA,IAD,1,13,367,2419,750,751,764,937,930,61,39,44,CALM,0,0,29.89,Cloudy,22,26
1,1,3,UA,PHL,0,12,399,2521,1094,1094,1106,1313,1305,55,51,86,W,18,26,30.1,Cloudy,25,48
11,1,5,AS,LAX,6,17,90,337,810,816,833,900,898,71,36,28,CALM,0,0,30.08,Fair,32,26
11,3,7,WN,ONT,30,7,85,363,1190,1220,1227,1275,1297,59,50,72,W,13,0,29.95,Fair,25,47
12,18,3,OO,ACV,97,71,75,250,698,795,866,773,862,56,52,87,S,9,0,29.96,Light Rain,31,34
1,14,2,UA,BOS,-10,26,410,2704,360,350,376,590,572,54,41,62,WNW,6,0,30.27,Fair,37,49
11,12,2,OO,FAT,-10,11,65,158,385,375,386,450,432,55,49,80,CALM,0,0,30.07,Mostly Cloudy,23,23
1,5,7,AS,JFK,0,26,407,2586,420,420,446,647,639,55,42,62,NNE,3,0,30.58,Fair,45,22
1,28,2,DL,SEA,-1,16,133,679,827,826,842,960,951,58,49,72,W,8,0,30.27,Mostly Cloudy,22,28
11,3,7,OO,LAX,-8,11,106,337,570,562,573,676,660,65,48,54,NNE,3,0,30.0,Fair,31,43
1,16,4,AS,IAD,-1,29,379,2419,1135,1134,1163,1334,1325,48,40,74,CALM,0,0,30.05,Partly Cloudy,29,20
12,15,7,AA,JFK,-8,17,400,2586,660,652,669,880,864,55,43,64,W,17,0,30.21,Mostly Cloudy,29,28
12,31,2,OO,SNA,-4,8,97,372,1213,1209,1217,1310,1298,53,49,86,W,12,0,30.13,Cloudy,20,41
12,31,2,UA,EWR,-6,14,401,2565,1140,1134,1148,1361,1347,54,49,83,WNW,10,0,30.15,Mostly Cloudy,24,23
1,17,5,OO,BFL,-7,11,78,238,360,353,364,438,423,42,38,85,S,3,0,30.28,Mostly Cloudy,26,26
12,16,1,DL,JFK,-7,17,412,2586,685,678,695,917,902,55,39,55,CALM,0,0,30.27,Mostly Cloudy,24,34
12,19,4,UA,OGG,-15,10,294,2338,1326,1311,1321,300,277,54,49,83,CALM,0,0,30.14,Mostly Cloudy,0,2
1,23,4,UA,IAH,-2,19,265,1635,445,443,462,590,580,53,47,80,ESE,3,0,30.24,Mostly Cloudy,37,50
1,9,4,UA,EWR,-2,32,406,2565,1020,1018,1050,1246,1236,48,41,77,SE,3,0,30.16,Fair,32,39
12,4,3,B6,FLL,-4,21,389,2584,1155,1151,1172,1364,1352,56,51,84,CALM,0,0,29.94,Cloudy,27,27
12,13,5,WN,MDW,53,26,290,1855,540,593,619,710,755,59,52,78,WSW,5,0,30.16,Mostly Cloudy,36,42
1,7,2,AS,LAX,-9,28,94,337,480,471,499,574,557,50,43,77,CALM,0,0,30.22,Mostly Cloudy,37,49
1,12,7,WN,DEN,-4,14,175,967,500,496,510,615,603,54,40,59,W,7,0,30.23,Cloudy,40,16
12,30,1,OO,ONT,-2,17,99,363,360,358,375,459,449,48,42,80,S,5,0,30.13,Fair,30,24
12,17,2,OO,RDD,1628,19,73,199,612,800,819,685,865,56,52,87,S,9,0,29.96,Light Rain,30,33
12,21,6,OO,RDD,-9,7,69,199,615,606,613,684,667,60,43,53,NNW,3,0,29.96,Cloudy,34,37
11,3,7,DL,MSP,-2,10,252,1589,945,943,953,1077,1067,69,35,29,WNW,16,0,29.93,Partly Cloudy,20,27
11,15,5,UA,SAN,26,20,96,447,1130,1156,1176,1226,1244,56,53,90,W,14,0,30.14,Cloudy,24,41
12,29,7,AA,DFW,49,19,248,1464,545,594,613,673,714,54,47,77,ESE,8,0,30.09,Cloudy,32,37
11,3,7,DL,ATL,0,22,317,2139,660,660,682,797,789,67,50,54,NNE,5,0,29.94,Fair,39,31
1,24,5,UA,IAH,-4,17,266,1635,1006,1002,1019,1152,1140,58,53,84,W,13,0,30.13,Mostly Cloudy,21,31
12,16,1,DL,SEA,-1,13,130,679,1020,1019,1032,1150,1141,53,36,52,ENE,10,0,30.27,Partly Cloudy,27,35
1,6,1,UA,PIT,-10,10,339,2254,1156,1146,1156,1315,1297,51,39,63,CALM,0,0,30.36,Fair,17,47
1,14,2,OO,BUR,-8,12,97,326,1068,1060,1072,1165,1149,51,40,66,W,7,0,30.2,Fair,20,28
12,28,6,WN,ONT,3,5,85,363,1175,1178,1183,1260,1255,53,47,80,W,13,0,30.13,Mostly Cloudy,31,40
11,25,1,UA,SNA,-10,29,101,372,415,405,434,516,498,57,43,59,NW,7,0,30.1,Fair,48,27
12,7,6,UA,HNL,-15,18,296,2398,480,465,483,896,873,62,56,80,S,28,33,29.87,Rain / Windy,28,30
11,30,6,UA,BNA,-2,14,313,1969,395,393,407,588,578,48,40,74,SE,12,0,29.97,Cloudy,39,50
1,20,1,OO,RDD,-14,5,71,199,1088,1074,1079,1159,1137,54,42,64,SSW,6,0,30.03,Partly Cloudy,26,34
11,15,5,OO,OKC,9,26,245,1384,470,479,505,595,596,62,52,70,NNE,3,0,30.22,Mostly Cloudy,37,52
12,25,3,OO,STS,-3,10,50,66,380,377,387,430,419,47,43,86,SSE,8,0,29.84,Mostly Cloudy,19,11
12,30,1,OO,ASE,16,16,156,848,1076,1092,1108,1172,1180,52,46,80,W,6,0,30.1,Fair,25,37
11,15,5,AA,PHX,47,11,130,651,1100,1147,1158,1170,1209,56,53,90,W,14,0,30.14,Cloudy,24,41
1,3,5,UA,KOA,-11,8,304,2367,947,936,944,1371,1352,56,48,75,SSE,8,0,30.26,Partly Cloudy,32,27
12,4,3,DL,LAX,-7,22,96,337,420,413,435,516,501,55,50,83,NE,7,0,29.83,Cloudy,52,28
12,2,1,OO,SMF,-3,20,74,86,365,362,382,439,428,56,50,80,SE,9,20,29.99,Cloudy,27,27
1,27,1,WN,PHX,34,8,135,651,495,529,537,570,596,56,50,80,ENE,5,0,30.42,Mostly Cloudy,40,50
11,8,5,OO,TUS,-7,11,154,751,360,353,364,454,439,52,50,93,S,7,0,30.19,Fog,23,26
1,11,6,AS,LAX,1,21,94,337,690,691,712,784,777,56,43,62,WNW,21,0,30.23,Fair / Windy,36,35
11,4,1,UA,LAX,-4,22,87,337,925,921,943,1012,1000,56,47,72,WNW,17,0,29.94,Fair,37,31
11,17,7,UA,PHX,-4,9,129,651,1184,1180,1189,1253,1241,61,46,58,W,6,0,29.99,Fair,24,41
11,11,1,UA,CLE,0,35,329,2161,1157,1157,1192,1306,1298,64,45,50,WNW,7,0,30.04,Partly Cloudy,22,45
12,12,4,UA,SNA,-9,14,101,372,615,606,620,716,699,60,55,83,N,6,0,30.29,Cloudy,37,41
12,30,1,AS,IAD,14,15,375,2419,440,454,469,635,641,54,43,66,NNE,6,0,30.16,Fair,41,24
1,10,5,UA,PHX,-4,17,127,651,1008,1004,1021,1075,1063,54,44,69,W,15,0,30.28,Mostly Cloudy,21,26
11,23,6,WN,ONT,-2,6,85,363,460,458,464,545,535,56,49,77,CALM,0,0,30.26,Fair,47,30
11,14,4,AA,JFK,26,41,407,2586,980,1006,1047,1207,1225,60,49,67,WSW,10,0,30.12,Mostly Cloudy,26,40
12,4,3,UA,HNL,-7,20,296,2398,480,473,493,896,881,55,51,86,N,3,0,29.81,Cloudy,29,31
11,22,5,B6,BOS,49,34,414,2704,1085,1134,1168,1319,1360,56,46,69,CALM,0,0,30.18,Fair,34,28
12,24,2,OO,FAT,-1,48,71,158,524,523,571,595,586,54,42,64,NW,6,0,29.95,Partly Cloudy,35,52
1,19,7,UA,SAN,44,15,105,447,375,419,434,480,516,47,37,68,SSE,9,0,30.16,Mostly Cloudy,46,18
11,20,3,B6,JFK,-13,19,388,2586,410,397,416,618,597,65,37,36,NNW,22,28,29.53,Fair / Windy,38,49
11,14,4,OO,SAN,-1,22,100,447,580,579,601,680,671,61,52,72,E,3,0,30.07,Cloudy,35,39
1,24,5,OO,SLC,0,22,139,599,1020,1020,1042,1099,1091,58,52,81,WNW,14,0,30.12,Mostly Cloudy,28,32
12,9,1,WN,LAS,0,19,100,414,575,575,594,675,667,55,50,83,E,7,0,30.19,Cloudy,35,41
1,14,2,OO,BUR,-6,13,97,326,1211,1205,1218,1308,1294,50,40,68,W,6,0,30.19,Fair,17,38
12,20,5,OO,SBP,129,18,79,190,619,748,766,698,819,55,49,80,N,3,0,30.16,Mostly Cloudy,39,29
11,4,1,AA,ORD,46,19,291,1846,795,841,860,966,1004,56,47,72,WNW,17,0,29.94,Fair,37,31
11,10,7,AA,MIA,4,18,381,2585,520,524,542,721,717,58,50,75,NE,3,0,30.02,Fair,32,40
11,8,5,AA,PHL,-3,15,381,2521,490,487,502,691,680,58,51,78,NNE,6,0,30.18,Haze,35,41
11,19,2,AS,PDX,-5,17,114,550,1370,1365,1382,44,31,53,46,77,W,7,0,29.55,Cloudy,9,4
11,12,2,AS,AUS,-5,19,241,1504,915,910,929,1036,1023,62,47,58,W,12,0,29.98,Mostly Cloudy,22,23
11,8,5,UA,ORD,-1,44,285,1846,608,607,651,773,764,61,49,64,WNW,17,0,30.15,Fair,37,41
12,25,3,UA,EWR,11,23,379,2565,510,521,544,709,712,50,44,80,ESE,10,0,29.79,Cloudy,32,36
1,19,7,AA,LAX,-4,10,90,337,1083,1079,1089,1173,1161,50,43,77,ENE,6,0,30.06,Cloudy,24,29
12,6,5,AS,SEA,129,18,140,679,595,724,742,735,856,64,48,56,SSE,15,35,29.93,Cloudy,30,32
11,3,7,UA,AUS,4,14,235,1504,1112,1116,1130,1227,1223,62,45,53,WNW,17,0,29.93,Fair,23,37
1,27,1,AS,LAS,-3,29,105,414,925,922,951,1030,1019,55,49,80,W,14,0,30.37,Partly Cloudy,36,31
11,11,1,WN,BUR,-4,22,80,326,1005,1001,1023,1085,1073,67,44,44,W,14,0,30.0,Mostly Cloudy,24,23
